key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1545,,,,75.0,,,,,,,,,,101.0,
1546,,,,60.0,,,,,,,,,,,
1547,,,,90.0,,,,,,,,,,,
1548,,,,114.0,,,,,,,,,,,
1549,,,,110.0,,,,,,,,,,150.0,
1550,,,,90.0,,,,,,,,458.0,,247.0,209.0
1551,,,,102.0,,,,,,,,413.0,,205.0,208.0
1552,,,,44.0,,,,,,68.0,,335.0,,199.0,200.0
1553,,,,117.0,,,,,,,,265.0,,139.0,
1554,,,,174.0,,,,,,,,187.0,,200.0,117.0
1555,27.0,,,69.0,,,,,,,,184.0,,139.0,127.0
1556,,,,121.0,,,,,,,,260.0,,179.0,181.0
1557,,,,143.0,,,,,,,,205.0,,141.0,106.0
1558,,,,32.0,,,,,,87.0,,185.0,,140.0,127.0
1559,,,41.0,,,,,,,47.0,,290.0,,210.0,191.0
1560,,,,180.0,,,,,,,,189.0,,198.0,118.0
1561,,,,43.0,,,,,,,,352.0,,218.0,228.0
1562,,,,52.0,,,,,,54.0,,187.0,,223.0,116.0
1563,,,,158.0,,,,,,,,479.0,,199.0,
1564,,,,,,,,,,,,435.0,,198.0,
1565,,,,,,,,,,,,416.0,,199.0,
1567,,,,,,45.0,,,,,,,,196.0,
1568,,,,71.0,,,,,,,,256.0,,150.0,207.0
1569,,,,,,,,,,,,258.0,,151.0,202.0
1570,,,,,,,,,,,,463.0,,349.0,205.0
1571,,,,,,,,,,,,206.0,,97.0,104.0
1572,,,,,,,,,,,,413.0,,199.0,205.0
1573,,,,,,,,,,,,413.0,,196.0,208.0
1574,,,62.0,,,,,,,,,460.0,,200.0,208.0
1575,,,,,,,,,,,,205.0,,101.0,103.0
1576,,,,,,,,,,,,204.0,,99.0,102.0
1577,,,,,,,,,,,,411.0,,200.0,207.0
1578,,,,,,,,,,,,414.0,,351.0,206.0
1579,,,,,,,,,,,,207.0,,98.0,102.0
1580,,,,,,,,,,,,206.0,,100.0,103.0
1581,,,,,,,,,,,,413.0,,218.0,206.0
1582,,,54.0,,,,,,,,,185.0,,139.0,113.0
1583,,,,,,,,,,,,,,139.0,
1584,,,177.0,,,73.0,,,,,,,,141.0,
1585,,,220.0,,,174.0,,,,,,168.0,,142.0,
1586,,,,,,106.0,,,,,42.0,,,140.0,
1587,,,,,,,,,,,,185.0,,190.0,156.0
1588,,,,,,,,,,,,,,141.0,
1589,,,,101.0,,,,,,,,185.0,,193.0,124.0
1590,,,47.0,,,,,,,,,,,141.0,
1591,,,44.0,,,,,,,,,55.0,,29.0,54.0
1592,,,62.0,,,,,,,,,107.0,,141.0,54.0
1593,,,140.0,,,,,,,,,,,,
1594,,,,,,,,,,,,207.0,,145.0,205.0
1595,,,67.0,,,,,,,,,105.0,,153.0,105.0
1596,,,163.0,,,,,,,,,156.0,,153.0,104.0
1597,,,131.0,,,,,,,,,410.0,,278.0,205.0
1598,,,,,,187.0,,,,,,204.0,,152.0,205.0
1599,,,251.0,,,56.0,,,,,,465.0,154.0,132.0,160.0
1600,,,151.0,,,43.0,,,,,,205.0,,151.0,204.0
1601,,,64.0,,,36.0,,,,,,,,,
1602,,,,75.0,,,,,,,,206.0,,151.0,203.0
1603,,,,,,141.0,,,,,,461.0,,352.0,210.0
1604,,,,,,250.0,,,,,,105.0,,201.0,104.0
1605,,,,,,100.0,,,,,,,,201.0,104.0
1606,,,,,,85.0,,,,,,156.0,,301.0,101.0
1607,,,,,,120.0,,,,,,205.0,,201.0,105.0
1608,,,,,,84.0,,,,,,156.0,,200.0,105.0
1609,,,27.0,,,68.0,,,,,,206.0,,351.0,103.0
1610,,,,,,106.0,,,,,,124.0,,302.0,104.0
1611,,,,,,76.0,,,,,,296.0,,312.0,209.0
1612,,,,,,67.0,,,,,,,,199.0,
1613,,,,,,106.0,,,,,,,,298.0,
1614,,,,,,218.0,,,,,,106.0,,249.0,105.0
1615,,,,,,,,,,,,,,320.0,
1616,31.0,,87.0,,,,,,,,,411.0,,302.0,208.0
1617,,,,,,,,,,,,206.0,,100.0,104.0
1618,,,102.0,,,,,,,,,,,,
1619,,,45.0,,,,,,,,,,,,
1620,,,,,,,,,,,,512.0,,200.0,104.0
1621,31.0,,69.0,,,,,,,,,206.0,,101.0,
1622,,,141.0,,,,,,,,,204.0,,99.0,104.0
1624,,,,,,,,,,,,,,201.0,
1625,,,103.0,,,,,,,,,105.0,,,
1626,,,,,,,,,,,,256.0,,119.0,205.0
1627,,,83.0,,,,,,,,,256.0,,129.0,203.0
1628,,,172.0,,,,,,,,,258.0,,128.0,204.0
1629,,,45.0,,,,,,,,,255.0,,135.0,205.0
1630,,,136.0,,,,,,,,,106.0,,100.0,104.0
1631,,,,,,,,,,,,256.0,,120.0,206.0
1632,,,60.0,,,,,,,,,305.0,,130.0,204.0
1633,,,44.0,,,,,,,,,,,,
1634,,,25.0,,,,,,,,,258.0,,120.0,205.0
1635,,,19.0,,,,,,,,,,,220.0,203.0
1636,,,48.0,,,,,,,,,258.0,,129.0,204.0
1637,,,203.0,,,,,,,,,255.0,,129.0,205.0
1638,,,86.0,,,,,,,,,206.0,,300.0,105.0
1639,,,126.0,,,,,,,,,205.0,,321.0,105.0
1640,,,94.0,,,,,,,,,,,298.0,
1641,,,88.0,,,,,,,,,415.0,,197.0,210.0
1642,,,49.0,,,,,,,,,413.0,,198.0,213.0
1643,,,95.0,,,,,,,,,411.0,,200.0,211.0
1644,,,21.0,,,,,,,,,203.0,,102.0,104.0
1645,46.0,,92.0,,,,,,,,,563.0,,222.0,213.0
1646,,,79.0,,,,,,,,,204.0,,102.0,104.0
1647,,,21.0,,,,,,,,,207.0,,120.0,104.0
1648,,,45.0,,,,,,,,,415.0,,198.0,209.0
1649,,,87.0,,,,,,,,,,,,
1650,31.0,,49.0,,,,,,,,,667.0,,199.0,106.0
1651,,,25.0,,,,,,,,,205.0,,201.0,106.0
1652,,,25.0,,,,,,,,,207.0,,99.0,105.0
1653,,,,,,,,,,,,412.0,,250.0,208.0
1654,,,56.0,,,,,,,,,,,150.0,
1655,,,176.0,,,,,,,,,207.0,,100.0,105.0
1657,,,61.0,,,,,,,,,,,,
1658,27.0,,137.0,,,,,,,,,399.0,,199.0,179.0
1659,27.0,,,,,,,,,,,461.0,,200.0,
1660,,,23.0,,,,,,,,,221.0,,180.0,192.0
1661,,,220.0,,,,,,,,,283.0,,208.0,211.0
1662,,,,,,,,,,,,262.0,,169.0,222.0
1663,27.0,,107.0,,,,,,,,,461.0,,180.0,56.0
1664,,,,,,105.0,,,,,71.0,208.0,,181.0,169.0
1665,,,114.0,45.0,,,,,,56.0,,309.0,,199.0,211.0
1666,,,36.0,,19.0,165.0,,,,,,159.0,,184.0,104.0
1667,,,,,11.0,136.0,,,,,,183.0,,182.0,125.0
1668,,,,,23.0,153.0,,,,,,184.0,,141.0,127.0
1669,,,,,42.0,158.0,,,,,,,,141.0,
1670,,,,,31.0,198.0,,,,,,,,200.0,
1671,,,,,,254.0,,,,,,,,202.0,
1672,,,,,34.0,,,,,,,,,200.0,
1673,,,,,,159.0,,,,,,,,199.0,
1674,,,,,22.0,190.0,,,,,,,,201.0,
1675,,,,,61.0,88.0,,,,,,,,201.0,
1676,,,,,33.0,40.0,,,,,,,,203.0,
1677,,,79.0,,,,,,,,,206.0,,398.0,155.0
1678,,,,,,,,,,,,205.0,,198.0,155.0
1679,,,52.0,,,,,,,,,360.0,,280.0,260.0
1680,,,72.0,,,,,,,,,206.0,,150.0,156.0
1681,,,,,,,,,,,,,,149.0,
1682,,,22.0,,,,,,,,,,,148.0,
1683,,,77.0,,,,,,,,,,,149.0,
1684,,,74.0,,,,,,,,,,,149.0,
1685,,,,,,,,,,,,,,99.0,
1686,,,,,,,,,,,,,,99.0,
1687,,,67.0,,,,,,,,,411.0,,198.0,104.0
1688,,,,,,,,,,,,253.0,,100.0,
1689,,,,,,247.0,,,,,,733.0,305.0,248.0,224.0
1690,,,123.0,,,,,,,,,157.0,,141.0,104.0
1691,,,,,,40.0,,,,,,253.0,,165.0,181.0
1692,,,,,,143.0,,,,,91.0,185.0,,129.0,107.0
1693,,,,,,193.0,,,,,93.0,187.0,,128.0,126.0
1694,,,,,,,,,,,,154.0,,130.0,106.0
1695,,,47.0,,,,,,,,,157.0,,129.0,106.0
1696,48.0,,144.0,,,,,,,,,206.0,,138.0,204.0
1697,,,,,,,,,,,,401.0,,188.0,168.0
1698,,,,,,,,,,,,263.0,,155.0,261.0
1699,,,,,,,,,,,,156.0,,139.0,155.0
1700,44.0,,,,,,,,,,,528.0,,199.0,
1701,27.0,,,,,28.0,,,,,,464.0,,258.0,205.0
1702,,,,,,83.0,,,,,,,,298.0,
1703,,,,130.0,,,,,,,,461.0,,219.0,204.0
1704,,,,128.0,,,,,,,,257.0,,128.0,205.0
1705,,,,142.0,,,,,,,,206.0,,127.0,205.0
1706,,,,81.0,,,,,,,,207.0,,117.0,206.0
1707,,,,60.0,,,,,,,,207.0,,100.0,205.0
1708,27.0,,,,,,,,,,,306.0,,95.0,206.0
1709,,,,21.0,,,,,,,,207.0,,119.0,205.0
1710,,,,,,,,,,90.0,,205.0,,99.0,206.0
1711,27.0,,,,,,,,,91.0,,512.0,,196.0,204.0
1712,,,,76.0,,,,,,,,,,149.0,
1713,,,,,,,,,,81.0,,,,,
1714,,,,,,,,,,88.0,,,,150.0,
1715,,,,,,,,,,89.0,,,,,
1716,,,197.0,,,,,,,,,206.0,,99.0,102.0
1717,,,,,,,,,,97.0,,411.0,,199.0,209.0
1718,,,,,,,,,,75.0,,,,,
1719,83.0,,,,,,,,,65.0,,518.0,,296.0,
1720,,,,,,,,,,,,462.0,,249.0,104.0
1721,27.0,,171.0,23.0,,,,,,,,461.0,,298.0,103.0
1722,,,21.0,,,,,,,,,,,149.0,
1723,31.0,,131.0,,,,,,,,,204.0,,97.0,104.0
1724,27.0,,126.0,,,,,,,,,441.0,,217.0,134.0
1725,,,,131.0,,,,,,,,310.0,,191.0,209.0
1726,27.0,,,50.0,,,,,,,,378.0,,188.0,199.0
1727,27.0,,,81.0,,,,,,,,511.0,,218.0,
1728,,,181.0,,,,,,,,,301.0,,207.0,198.0
1729,,,126.0,,,,,,,,,186.0,,139.0,125.0
1730,27.0,,156.0,,,,,,,,,345.0,,177.0,125.0
1731,,,140.0,,,,,,,,,319.0,,199.0,210.0
1732,,,212.0,13.0,,,,,,,,183.0,,138.0,123.0
1733,,,202.0,,,,,,,,,185.0,,135.0,126.0
1734,,,,113.0,,,,,,,,203.0,,119.0,204.0
1735,,,,151.0,,,,,,,,257.0,,119.0,205.0
1736,,,,71.0,,,,,,,,255.0,,119.0,202.0
1737,,,,120.0,,,,,,,,255.0,,119.0,204.0
1738,,,,71.0,,,,,,,,205.0,,118.0,203.0
1739,,,,82.0,,,,,,,,258.0,,120.0,204.0
1740,,,,101.0,,,,,,,,256.0,,96.0,203.0
1741,,,,105.0,,,,,,,,205.0,,119.0,204.0
1742,,,,65.0,,,,,,,,256.0,,98.0,201.0
1743,,,,,,,,,,,,207.0,,247.0,
1744,,,,,,,,,,,,415.0,,199.0,
1745,,,,,,,,,,,,206.0,,144.0,
1746,,,,,,,,,,,,410.0,,195.0,
1747,,,,,,,,,,,,204.0,,198.0,
1748,,,,,,,,,,,,412.0,,198.0,
1749,,,,,,,,,,,51.0,177.0,,389.0,102.0
1750,,,45.0,81.0,,,,,,,,204.0,,100.0,104.0
1751,,,97.0,,,,,,,,,156.0,,249.0,104.0
1752,,,83.0,,,,,,,,,207.0,,348.0,203.0
1753,,,323.0,,,,,,,,,203.0,,100.0,203.0
1754,,,139.0,,,,,,,,,411.0,,203.0,205.0
1755,,,206.0,,74.0,236.0,,,,,,408.0,,199.0,205.0
1756,,,252.0,,70.0,81.0,,,,,,205.0,,99.0,204.0
1757,,,89.0,,74.0,88.0,,,,,,207.0,,101.0,204.0
1758,,,,,,,,,,,,206.0,,352.0,203.0
1759,46.0,,212.0,,33.0,121.0,,,,,,410.0,,251.0,205.0
1760,,,53.0,,,,,,,,,306.0,,98.0,205.0
1761,,,110.0,,,,,,,,,255.0,,101.0,203.0
1762,,,62.0,,,,,,,,,256.0,,99.0,203.0
1763,,,,,,,,,,,,255.0,,99.0,204.0
1764,,,49.0,,,,,,,,,207.0,,97.0,205.0
1765,,,158.0,,,,,,,,,255.0,,99.0,205.0
1766,,,95.0,,,,,,,,,,,,
1767,,,71.0,,,,,,,,,256.0,,101.0,205.0
1768,,,19.0,,,,,,,,,,,,
1769,,,112.0,,,,,,,,,258.0,,104.0,204.0
1770,,,,,,,,,,,,204.0,,102.0,103.0
1771,,,127.0,,,,,,,,,411.0,,200.0,209.0
1772,,,,52.0,,,,,,,,204.0,,102.0,103.0
1773,,,19.0,,,,,,,,,,,,
1774,,,29.0,,,,,,,,,,,,
1775,,,21.0,,,,,,,,,205.0,,119.0,105.0
1776,,,106.0,,,,,,,,,422.0,,230.0,207.0
1777,,,71.0,34.0,,,,,,,,206.0,,122.0,106.0
1778,,,,,,,,,,,,433.0,,210.0,207.0
1779,,,,,,,,,,,,206.0,,110.0,103.0
1780,,,,,,,,,,,,411.0,,200.0,206.0
1781,,,,,,,,,,,,417.0,,198.0,208.0
1782,,,,,,,,,,,,206.0,,99.0,103.0
1784,,,41.0,,,,,,,,,,,104.0,
1785,,,,,,,,,,,,,,99.0,
1786,,,123.0,,,,,49.0,147.0,,,,,,
1787,,,,,,,,,,,,,,150.0,
1788,,,,68.0,,,,,,,,511.0,,203.0,209.0
1789,,,,107.0,,,,,,,,,,150.0,
1790,,,,70.0,,,,,,,,,,101.0,
1791,,,,55.0,,,,,,,,,,,
1792,,,,19.0,,,,,,,,,,,
1793,,,,100.0,,,,,,,,,,,
1794,,,137.0,,,45.0,,,,,,,,202.0,
1795,,,,135.0,,,,,,,,256.0,,119.0,204.0
1796,,,,149.0,,,,,,,,257.0,,120.0,204.0
1797,27.0,,,47.0,,,,,,,,206.0,,99.0,205.0
1798,,,,,,67.0,,,,,19.0,206.0,,152.0,205.0
1799,,,,,,,,,,126.0,,256.0,,124.0,204.0
1800,,,,74.0,,,,,,104.0,,,,149.0,10.0
1801,,,,25.0,,,,,,88.0,,253.0,,119.0,204.0
1802,,,45.0,54.0,,,,,,,,204.0,,120.0,103.0
1803,,,,59.0,,,,,,,,205.0,,101.0,103.0
1804,,,,,,,,,,,,204.0,,98.0,104.0
1805,,,,76.0,,,,,,,,206.0,,101.0,104.0
1806,,,157.0,,,,,,,,,204.0,,99.0,103.0
1807,,,226.0,31.0,,,,,,,,207.0,,101.0,104.0
1808,,,226.0,30.0,603.0,,,,,,,210.0,,99.0,104.0
1809,,,187.0,23.0,,,,,,,,,,251.0,
1810,,,121.0,,,,,,,,,,,,
1811,,,,106.0,,,,,,,,510.0,,204.0,209.0
1812,,,,51.0,,,,,,,,,,149.0,
1813,,,,36.0,,,,,,,,206.0,,,
1814,,,56.0,,,,,,,91.0,,,,150.0,
1815,31.0,,,136.0,,,,,,50.0,,479.0,,203.0,
1816,62.0,,,92.0,,,,,,,,833.0,,249.0,
1817,,,,,,,,,,,,207.0,,101.0,
1819,,,132.0,,,,,,,,,206.0,,99.0,206.0
1820,48.0,,,133.0,,,,,,,,205.0,,99.0,204.0
1821,,,343.0,,33.0,,,,,,,206.0,,99.0,204.0
1822,,,278.0,,77.0,,,,,,,,,249.0,
1823,,,79.0,,,,,,,,17.0,,,253.0,
1824,,,100.0,,,,,,,,,,,249.0,
1825,,,66.0,,,,,,,,,,,251.0,
1826,,,,,,,,,,,,104.0,,249.0,105.0
1827,,,,,,151.0,,,,,,207.0,,248.0,205.0
1828,,,,,,185.0,,,,,,,,149.0,
1829,,,,,,142.0,,,,,,313.0,,298.0,210.0
1830,,,,,,,,,,,,416.0,,220.0,205.0
1831,,,85.0,,,,,,,,,205.0,,99.0,103.0
1832,,,99.0,,,,,,,,,204.0,,99.0,102.0
1833,,,99.0,,,,,,,,,203.0,,100.0,103.0
1834,,,105.0,,,,,,,,,206.0,,99.0,102.0
1835,,,,,,,,,,,,204.0,,99.0,103.0
1836,,,,,,,,,,,,206.0,,601.0,103.0
1837,58.0,,,,,,,,,,,511.0,,198.0,
1838,,,43.0,,,,,,,,,512.0,,200.0,102.0
1839,,,119.0,,,,,,,,,,,,
1840,,,122.0,,,,,,,,,,,,
1841,,,169.0,,,,,,,,,,,,
1842,,,,142.0,,,,,,,,255.0,,191.0,104.0
1843,,,,122.0,,,,,,,,,,,
1844,,,80.0,,,,,,,,,410.0,,201.0,208.0
1845,,,,133.0,,,,,,,,432.0,,201.0,208.0
1846,,,,67.0,,,,,,,,205.0,,99.0,205.0
1847,,,,179.0,,,,,,,,206.0,,99.0,204.0
1848,,,,137.0,,,,,,,,205.0,,101.0,203.0
1849,,,,141.0,,,,,,,,206.0,,99.0,203.0
1850,,,,112.0,,,,,,,,205.0,,101.0,205.0
1851,,,,97.0,,,,,,,,156.0,153.0,,59.0
1852,,,,71.0,,,,,,,,206.0,,99.0,203.0
1853,,,,,,,,,,,,413.0,,200.0,204.0
1854,,,231.0,,,,,,,,32.0,205.0,,98.0,205.0
1855,,,85.0,,,,,,,,,207.0,,347.0,205.0
1856,,,36.0,,,,,,,,,206.0,,100.0,206.0
1857,,,,,,,,,,,41.0,,,199.0,
1858,,,,,,,,,,,,256.0,,120.0,205.0
1859,,,,,,,,,,,,207.0,,149.0,202.0
1860,,,120.0,,,,,,,,,205.0,,129.0,204.0
1861,,,141.0,,,,,,,,,206.0,,121.0,207.0
1862,,,76.0,,,,,,,,,,,119.0,
1863,,,181.0,,,,,,,,,207.0,,199.0,204.0
1864,,,,,,94.0,,,,,,206.0,,148.0,205.0
1865,46.0,,30.0,,,,,,,,,255.0,,151.0,103.0
1866,27.0,,171.0,,,,,,,,,412.0,,297.0,204.0
1867,,,130.0,,,,,,,,,,,257.0,
1868,,,197.0,,,,,,,,,,,149.0,
1869,,,172.0,,,,,,,,,,,298.0,
1870,,,,,,,,,,,,107.0,,,
1871,,,231.0,,,,,,,,,461.0,,198.0,209.0
1872,,,169.0,,,,,,,,,409.0,,197.0,
1873,,,46.0,,,,,,,,,412.0,,198.0,208.0
1874,,,57.0,,,,,,,,,205.0,,99.0,104.0
1875,,,95.0,,,,,,,,,203.0,,97.0,204.0
1876,,,74.0,,,,,,,,,206.0,,100.0,206.0
1877,,,100.0,,,,,,,,,206.0,,100.0,203.0
1878,,,,,,151.0,,,,,21.0,,,249.0,
1879,,,,,,164.0,,,,,,206.0,,100.0,205.0
1880,,,20.0,,,164.0,,,,,19.0,466.0,,450.0,206.0
1881,,,29.0,,,330.0,,,,,198.0,462.0,,201.0,206.0
1882,,,,82.0,,,,,,,,363.0,,119.0,204.0
1883,,,,119.0,,,,,,,,255.0,,100.0,205.0
1884,,,,107.0,,,,,,,,257.0,,100.0,204.0
1885,27.0,,70.0,167.0,,,,,,,,306.0,,100.0,202.0
1886,27.0,,79.0,198.0,,,,,,,,462.0,,200.0,202.0
1887,27.0,,102.0,117.0,,,,,,,,460.0,,200.0,202.0
1888,,,107.0,55.0,,,,,,,,257.0,,99.0,203.0
1889,,,,89.0,,,,,,79.0,,207.0,,99.0,205.0
1890,,,,,,78.0,,,,,,453.0,,234.0,206.0
1891,,,63.0,128.0,,,,,,,,431.0,,199.0,208.0
1892,,,,76.0,,,,,,,,205.0,,202.0,104.0
1893,,,64.0,,,,,,,,,205.0,,99.0,104.0
1894,,,104.0,,,,,,,,,207.0,,99.0,104.0
1895,37.0,,145.0,,,,,,,,,410.0,,200.0,207.0
1896,41.0,,51.0,105.0,,,,,,,,510.0,,200.0,210.0
1897,,,89.0,91.0,,,,,,,,204.0,,98.0,100.0
1898,,,,,,72.0,,,,,21.0,,,248.0,
1899,,,,,,73.0,,,,,,411.0,,198.0,203.0
1900,,,,,,,,,,,,154.0,,188.0,101.0
1901,,,,,,59.0,,,,,,,,191.0,
1902,,,,136.0,,,,,,,,410.0,,196.0,203.0
1903,,,,125.0,,,,,,,,411.0,,248.0,204.0
1904,,,,147.0,,,,,,,,203.0,,100.0,105.0
1905,,,,67.0,,,,,,,,204.0,,99.0,104.0
1906,,,,89.0,,,,,,,,204.0,,99.0,205.0
1907,,,,63.0,,,,,,,,,,,
1908,,,81.0,88.0,,,,,,,,414.0,,200.0,204.0
1909,,,31.0,,,,,,,59.0,,,,,
1910,,,,,,,,,,99.0,,205.0,,99.0,205.0
1912,,,,139.0,,,,,,,,206.0,,99.0,207.0
1913,,,,116.0,,,,,,,,191.0,,131.0,207.0
1914,,,,58.0,,,,,,,,,,,
1915,,,59.0,,,,,,,,,,,216.0,
1916,,,27.0,,,,,,,,,,,204.0,
1917,,,76.0,,,,,,,,,116.0,,182.0,105.0
1918,,,175.0,,,,,,,,,361.0,,119.0,224.0
1919,,,,,,236.0,,,,,62.0,158.0,,198.0,105.0
1920,,,,,,94.0,,,,,,,,299.0,
1921,,,59.0,,,65.0,,,,,,564.0,,229.0,208.0
1922,,,126.0,,,,,,,,,207.0,,145.0,104.0
1923,,,379.0,,,230.0,,,,,,136.0,,327.0,104.0
1924,,,190.0,,,89.0,,,,,,207.0,,148.0,104.0
1925,,,445.0,,,204.0,,,,,,205.0,,348.0,104.0
1926,,,100.0,,,118.0,,,,,100.0,217.0,,309.0,104.0
1927,,,304.0,,,261.0,,,,,,206.0,,99.0,104.0
1928,,,102.0,,,105.0,,,,,68.0,,,,
1929,,,100.0,,,78.0,,,,,,,,48.0,
1930,,,249.0,,,107.0,,,,,,205.0,,100.0,103.0
1931,,,201.0,,,177.0,,,,,152.0,,,149.0,
1932,,,81.0,,,155.0,,,,,,207.0,,101.0,105.0
1933,,,,,,285.0,,,,,42.0,,,203.0,
1934,,,,71.0,,,,,,,,,,,
1935,,,,124.0,,,,,,,,205.0,,120.0,204.0
1936,,,,,,79.0,,,,,20.0,107.0,,169.0,125.0
1937,,,,82.0,,,,,,,,,,,
1938,,,,,,101.0,,,,,205.0,167.0,,145.0,154.0
1939,,,,,,126.0,,,,,,228.0,,122.0,206.0
1940,,,,,,72.0,,,,,,260.0,,122.0,156.0
1941,,,,,,,,,,,64.0,143.0,,256.0,104.0
1942,,,122.0,,,,,,,,,360.0,,160.0,212.0
1943,,,,,,60.0,,,,,,412.0,,266.0,212.0
1944,,,,,,55.0,,,,,25.0,309.0,,286.0,212.0
1945,,,,,,,252.0,,,,,,,,
1946,,,,,,,47.0,,,,,,,,
1947,,,,,,92.0,,,,,,,,,
1948,,,,,,,92.0,,,,,,,,
1949,,,,,,47.0,,,,,50.0,206.0,,200.0,
1950,,,140.0,,,,,,,,,409.0,,278.0,107.0
1951,,,,,,,,,,,,,,149.0,
1952,,,79.0,44.0,,,,,,,,184.0,,130.0,124.0
1953,,,105.0,,,,,,,,,282.0,,165.0,194.0
1954,,,166.0,,,,,,,,,204.0,,128.0,157.0
1955,,,139.0,,,,,,,,,104.0,,129.0,75.0
1956,,,100.0,,,,,,,,,156.0,,187.0,
1957,,,81.0,,,,,,,,,,,197.0,
1958,,,31.0,,,175.0,,,,,,310.0,,180.0,202.0
1960,,,,164.0,,,,,,,,207.0,,106.0,106.0
1961,,,,,,,,,,104.0,,205.0,,182.0,107.0
1962,,,,21.0,,,,,,91.0,,,,,
1963,,,118.0,,,407.0,,,,,,,,217.0,
1964,,,,,,,,,,,178.0,,,249.0,106.0
1965,,,,,,,,,,,156.0,413.0,,246.0,213.0
1966,,,,,,,,,,,97.0,407.0,,248.0,211.0
1967,,,102.0,,,,,,,,154.0,,,149.0,
1968,,,79.0,,,,,,,,,,,248.0,211.0
1969,,,259.0,,,67.0,,,,,,,,,
1970,,,150.0,,,,,,,,,,,,
1971,,,132.0,,,56.0,,,,,,,,,
1972,,,182.0,,,98.0,,,,,,,,,
1973,,,310.0,,,93.0,,,,,,,,129.0,
1975,,,,176.0,,,,,111.0,,,126.0,,178.0,87.0
1976,,,,108.0,,,,,108.0,,,,,129.0,
1977,,,,,,,,,,,,204.0,,88.0,
1978,,,,,,,,,,,,178.0,,88.0,
1980,,,57.0,,,,,,,,,155.0,,129.0,107.0
1981,,,139.0,,,,,,,,,157.0,,140.0,107.0
1982,,,,,,57.0,,,,,16.0,,,216.0,
1983,,,,127.0,,,,,,,,420.0,,192.0,207.0
1984,,,,154.0,,,,,,,,208.0,,109.0,207.0
1985,,,,99.0,,,,,,,,206.0,,100.0,207.0
1986,,,,123.0,,,,,,,,,,,
1987,,,,92.0,,,,,,,,,,,
1988,,,,90.0,,,,,,,,,,,
1989,,,,189.0,,,,,,,,462.0,,197.0,106.0
1990,,,,136.0,,,,,,,,,,,
1991,,,,108.0,,,,,,,,,,,
1992,54.0,,,99.0,,,,,,,,511.0,,197.0,
1993,,,,88.0,,,,,,,,509.0,,198.0,106.0
1994,,,,,,117.0,,,,,14.0,,,149.0,
1995,,,264.0,,,,,,,,,,,,
1996,,,107.0,,,,,,,,,,,,
1997,,,184.0,,,,,,,,,153.0,,129.0,105.0
1998,,,38.0,,,,,,,,,155.0,,129.0,107.0
1999,54.0,,,,,,,,,,,853.0,,366.0,290.0
2000,27.0,,,,,,,,,,,414.0,,239.0,147.0
2001,,,,,,,,,,,,570.0,,289.0,295.0
2002,,,61.0,,,,,,,,,302.0,,208.0,203.0
2003,,,,,,78.0,,,,,,155.0,,129.0,106.0
2004,,,,112.0,,,,,,,,222.0,,120.0,216.0
2005,,,,130.0,,,,,,,,377.0,,110.0,227.0
2006,,,,150.0,,,,,,,,225.0,,115.0,225.0
2007,,,,116.0,,,,,,,,225.0,,108.0,206.0
2008,,,,105.0,,,,,,,,226.0,,114.0,225.0
2011,,,,139.0,,,,,,,,316.0,,150.0,126.0
2012,,,,138.0,,,,,,,,208.0,,139.0,105.0
2013,,,,106.0,,,,,,,,363.0,,243.0,209.0
2014,,,,90.0,,,,,,,,415.0,,199.0,209.0
2015,,,,134.0,,,,,,,,414.0,,218.0,209.0
2016,,,,176.0,,,,,,,,412.0,,249.0,210.0
2017,,,,121.0,,,,,,,,411.0,,199.0,208.0
2018,,,,167.0,,,,,,,,228.0,,119.0,104.0
2019,,,,41.0,,,,,,111.0,,456.0,,220.0,210.0
2020,,,,,,96.0,,,,,151.0,412.0,,356.0,210.0
2021,,,,,,87.0,,,,,18.0,106.0,,290.0,106.0
2022,,,19.0,,,76.0,,,,,,206.0,,253.0,206.0
2023,,,,,,111.0,,,,,18.0,,,252.0,
2024,,,,,,146.0,,,,,,53.0,,254.0,55.0
2025,,,,,,167.0,,,,,68.0,,,251.0,
2026,,,,,,106.0,,,,,74.0,,,249.0,
2027,,,82.0,,,59.0,,,,,114.0,,,249.0,
2028,,,54.0,,,81.0,,,,,89.0,,,252.0,
2029,,,25.0,,,131.0,,,,,67.0,517.0,,351.0,105.0
2030,,,60.0,,,,,,,,,,,249.0,
2032,,,,,,138.0,,,,,72.0,,,199.0,
2033,,,,,,94.0,,,,,,519.0,,101.0,225.0
2034,,,,,,105.0,,,,,,343.0,,157.0,228.0
2035,,,,,,140.0,,,,,,391.0,,110.0,226.0
2036,,,,,,95.0,,,,,,399.0,,100.0,232.0
2037,,,,,,124.0,,,,,17.0,239.0,,103.0,226.0
2038,,,,,,79.0,,,,,,156.0,,110.0,206.0
2039,,,,,,84.0,,,,,,162.0,,107.0,206.0
2040,,,,,,127.0,,,,,,156.0,,112.0,155.0
2041,,,,,,157.0,,,,,17.0,264.0,,112.0,223.0
2042,,,,,,108.0,,,,,22.0,174.0,,104.0,226.0
2044,,,,,,108.0,,,,,,157.0,,148.0,105.0
