key,Arc heating start,Arc heating end,Active power,Reactive power
2619,2019-08-10 07:43:50,2019-08-10 07:45:54,0.5268893838,0.39314353469999996
2619,2019-08-10 07:49:31,2019-08-10 07:51:45,0.5500476360000001,0.3667625189
2620,2019-08-10 08:14:24,2019-08-10 08:17:16,0.6947023739,0.5061400533
2620,2019-08-10 08:19:43,2019-08-10 08:21:15,0.3801430464,0.2656471729
2620,2019-08-10 08:23:13,2019-08-10 08:25:27,0.5955045223,0.3966211081
2621,2019-08-10 08:35:27,2019-08-10 08:37:59,0.5216138824000001,0.4254760742
2621,2019-08-10 08:51:26,2019-08-10 08:52:27,0.212408185,0.1550021172
2621,2019-08-10 08:54:27,2019-08-10 08:57:16,0.7409197688,0.5062500238000001
2622,2019-08-10 09:10:41,2019-08-10 09:14:45,1.0819713702,0.7369166613
2622,2019-08-10 09:16:42,2019-08-10 09:18:50,0.6079710722,0.36884748939999995
2622,2019-08-10 09:22:00,2019-08-10 09:24:26,0.6538239717000001,0.42675232890000003
2622,2019-08-10 09:34:31,2019-08-10 09:36:42,0.45668935780000003,0.3271838427
2622,2019-08-10 09:46:03,2019-08-10 09:47:56,0.4973535538,0.3386214972
2623,2019-08-10 10:40:48,2019-08-10 10:43:50,0.6364041943,0.4732004106
2623,2019-08-10 10:45:32,2019-08-10 10:51:20,1.5370435118999999,1.0525743663
2623,2019-08-10 10:54:26,2019-08-10 10:58:14,0.9887232779999999,0.7497723103
2623,2019-08-10 10:59:58,2019-08-10 11:03:18,0.8884069920000001,0.5977325439
2623,2019-08-10 11:06:35,2019-08-10 11:08:15,0.4382987022,0.2961213589
2624,2019-08-10 11:27:21,2019-08-10 11:28:57,0.3216946101,0.2565280795
2624,2019-08-10 11:30:30,2019-08-10 11:36:20,1.6581686437,1.1179617643000002
2624,2019-08-10 11:38:59,2019-08-10 11:47:30,2.4549381733,1.5999705791
2624,2019-08-10 11:48:14,2019-08-10 11:53:19,1.4740028381,0.9491913318999999
2624,2019-08-10 11:54:46,2019-08-10 11:56:41,0.5453357697,0.3438167572
2625,2019-08-10 12:05:30,2019-08-10 12:07:02,0.3159239569,0.23609279100000002
2625,2019-08-10 12:08:21,2019-08-10 12:15:15,1.9631697834000001,1.2820625156
2625,2019-08-10 12:16:40,2019-08-10 12:22:29,1.5973987579,1.0868083239
2625,2019-08-10 12:23:29,2019-08-10 12:24:51,0.38476204869999997,0.2650971413
2626,2019-08-10 12:33:44,2019-08-10 12:35:12,0.30278642570000003,0.2261356264
2626,2019-08-10 12:37:34,2019-08-10 12:41:44,1.1732489467,0.6856141388
2626,2019-08-10 12:43:50,2019-08-10 12:48:27,1.3106825352,0.8043968678
2626,2019-08-10 12:53:16,2019-08-10 12:54:32,0.3583827019,0.20867919920000003
2627,2019-08-10 13:09:16,2019-08-10 13:10:47,0.30716454719999997,0.22590132059999998
2627,2019-08-10 13:16:16,2019-08-10 13:21:10,1.3726817369,0.8302696943000001
2627,2019-08-10 13:22:41,2019-08-10 13:26:14,0.9513790606999999,0.6313548088000001
2628,2019-08-10 13:54:13,2019-08-10 13:55:32,0.2669455643,0.188897863
2628,2019-08-10 13:56:28,2019-08-10 14:00:55,1.1315711141,0.7662004381
2628,2019-08-10 14:02:43,2019-08-10 14:06:44,1.0818567276,0.7284395099
2629,2019-08-10 14:28:00,2019-08-10 14:29:39,0.3313385684,0.2448581755
2629,2019-08-10 14:30:56,2019-08-10 14:35:47,1.3429953754,0.8729768544
2629,2019-08-10 14:37:21,2019-08-10 14:41:23,1.1245410442000001,0.7423892020999999
2630,2019-08-10 16:03:59,2019-08-10 16:06:53,0.616296388,0.4353808761
2630,2019-08-10 16:07:47,2019-08-10 16:08:50,0.2262427807,0.1576623321
2630,2019-08-10 16:13:37,2019-08-10 16:17:55,0.9096907973,0.7072002888
2630,2019-08-10 16:21:03,2019-08-10 16:24:15,0.7534831762,0.46592366700000004
2630,2019-08-10 16:25:29,2019-08-10 16:26:24,0.20510268210000002,0.1264848709
2631,2019-08-10 17:03:22,2019-08-10 17:06:08,0.5601946697,0.35156640409999995
2631,2019-08-10 17:07:00,2019-08-10 17:07:51,0.1716361046,0.1043914258
2631,2019-08-10 17:13:53,2019-08-10 17:17:47,0.7981942892,0.5417739749
2631,2019-08-10 17:21:19,2019-08-10 17:23:19,0.4559438229,0.2990114689
2631,2019-08-10 17:27:54,2019-08-10 17:30:00,0.4795185328,0.3229235411
2631,2019-08-10 17:37:50,2019-08-10 17:42:28,1.0695602894,0.7130146026999999
2631,2019-08-10 17:55:39,2019-08-10 17:56:57,0.294614315,0.2054307461
2631,2019-08-10 17:58:40,2019-08-10 18:02:52,1.0749359131,0.6759855747
2631,2019-08-10 18:04:30,2019-08-10 18:05:31,0.2559132576,0.1638698578
2631,2019-08-10 18:14:56,2019-08-10 18:15:59,0.26339674,0.1660037041
2632,2019-08-10 18:47:52,2019-08-10 18:50:01,0.43805134520000005,0.2776530385
2632,2019-08-10 18:51:36,2019-08-10 18:52:22,0.1477044821,0.0928173959
2632,2019-08-10 18:56:49,2019-08-10 18:59:51,0.607668519,0.46906569600000003
2632,2019-08-10 19:04:39,2019-08-10 19:07:38,0.7350711823,0.4638878107
2632,2019-08-10 19:09:44,2019-08-10 19:12:15,0.6545637846,0.41408014299999996
2632,2019-08-10 19:16:02,2019-08-10 19:19:08,0.8105828762,0.5079165697
2632,2019-08-10 19:21:02,2019-08-10 19:22:55,0.48957824710000003,0.3040463924
2633,2019-08-10 19:52:48,2019-08-10 19:55:31,0.5632972749,0.36350527409999994
2633,2019-08-10 20:00:05,2019-08-10 20:02:52,0.5644951463,0.37262782450000004
2633,2019-08-10 20:09:31,2019-08-10 20:11:06,0.3215615749,0.21051973100000002
2633,2019-08-10 20:21:23,2019-08-10 20:22:27,0.20902109149999998,0.1430830359
2633,2019-08-10 20:31:20,2019-08-10 20:31:59,0.126464963,0.09133398529999999
2633,2019-08-10 20:32:58,2019-08-10 20:34:23,0.2735199928,0.1748139858
2634,2019-08-10 20:51:15,2019-08-10 20:53:57,0.5468039595,0.3520392478
2634,2019-08-10 20:58:08,2019-08-10 21:00:47,0.5410724878000001,0.3564783633
2634,2019-08-10 21:06:16,2019-08-10 21:07:52,0.3261243105,0.2058109045
2634,2019-08-10 21:12:33,2019-08-10 21:14:15,0.3429867029,0.23035168649999999
2634,2019-08-10 21:23:07,2019-08-10 21:23:55,0.15783870220000001,0.11574339869999999
2634,2019-08-10 21:25:50,2019-08-10 21:28:22,0.5932867527000001,0.3747575283
2634,2019-08-10 21:29:23,2019-08-10 21:30:42,0.3499941826,0.2139977217
2635,2019-08-10 21:39:02,2019-08-10 21:41:31,0.49110378450000003,0.3948754668
2635,2019-08-10 21:44:37,2019-08-10 21:47:50,0.6163600683,0.5533883572
2635,2019-08-10 21:51:03,2019-08-10 21:51:45,0.1358685493,0.1149815917
2635,2019-08-10 21:52:49,2019-08-10 21:55:50,0.680753231,0.5389832258
2635,2019-08-10 21:56:51,2019-08-10 21:57:56,0.2327103615,0.2069256306
2635,2019-08-10 22:01:33,2019-08-10 22:02:00,0.0952663422,0.0807429552
2635,2019-08-10 22:04:11,2019-08-10 22:05:35,0.32876086239999996,0.2966469526
2636,2019-08-10 22:23:37,2019-08-10 22:26:30,0.62750245,0.4683924019
2636,2019-08-10 22:27:16,2019-08-10 22:29:18,0.4823585749,0.3495072722
2636,2019-08-10 22:30:56,2019-08-10 22:31:41,0.177559495,0.1295384765
2636,2019-08-10 22:32:25,2019-08-10 22:35:06,0.6907800436,0.466493845
2636,2019-08-10 22:36:14,2019-08-10 22:39:28,0.8373833895,0.5652555227
2636,2019-08-10 22:40:10,2019-08-10 22:40:28,0.0718719959,0.045981884
2636,2019-08-10 22:42:05,2019-08-10 22:43:43,0.4239215851,0.2828102112
2637,2019-08-10 22:59:10,2019-08-10 23:01:47,0.5312614333,0.373151809
2637,2019-08-10 23:10:58,2019-08-10 23:14:02,0.8053216338,0.6490597129
2637,2019-08-10 23:15:59,2019-08-10 23:18:19,0.6213159561,0.4776411057
2637,2019-08-10 23:23:18,2019-08-10 23:25:59,0.6979169846,0.5427846909
2637,2019-08-10 23:29:05,2019-08-10 23:30:15,0.2826461792,0.2221670151
2637,2019-08-10 23:36:52,2019-08-10 23:37:57,0.28385472300000003,0.2295598984
2638,2019-08-10 23:58:18,2019-08-11 00:00:51,0.5344969777,0.4297328293
2638,2019-08-11 00:08:25,2019-08-11 00:12:26,1.0340770483,0.8327076733
2638,2019-08-11 00:16:06,2019-08-11 00:18:03,0.5075961351,0.40476131439999996
2638,2019-08-11 00:19:26,2019-08-11 00:24:00,1.2129628658,0.9337040186
2638,2019-08-11 00:26:45,2019-08-11 00:29:48,0.7966072559,0.6493668556000001
2639,2019-08-11 01:24:26,2019-08-11 01:26:36,0.4707271246,0.33815708759999996
2639,2019-08-11 01:38:54,2019-08-11 01:42:55,0.9433370233,0.81486848
2639,2019-08-11 01:47:34,2019-08-11 01:51:16,0.9045146704000001,0.6470520496
2639,2019-08-11 02:07:30,2019-08-11 02:08:52,0.3482494354,0.2548234463
2640,2019-08-11 02:21:11,2019-08-11 02:23:44,0.5540981929,0.3985365629
2640,2019-08-11 02:29:04,2019-08-11 02:32:17,0.669496119,0.5730336607000001
2640,2019-08-11 02:37:45,2019-08-11 02:40:51,0.7237645387999999,0.5058441162
2640,2019-08-11 02:52:19,2019-08-11 02:53:49,0.35658025740000004,0.2619245052
2641,2019-08-11 03:05:06,2019-08-11 03:07:26,0.505954182,0.35267761350000004
2641,2019-08-11 03:11:44,2019-08-11 03:15:59,1.0015846491,0.7807680666
2641,2019-08-11 03:23:36,2019-08-11 03:26:38,0.7523688078,0.5286369324
2641,2019-08-11 03:39:09,2019-08-11 03:43:20,1.0341227055,0.7475552559
2641,2019-08-11 03:50:40,2019-08-11 03:51:53,0.2843449116,0.20532536510000002
2641,2019-08-11 03:59:54,2019-08-11 04:04:05,1.0833451748,0.7519412041
2641,2019-08-11 04:05:24,2019-08-11 04:07:54,0.6881260872,0.456297636
2642,2019-08-11 04:26:08,2019-08-11 04:28:22,0.45884108380000005,0.3933362067
2642,2019-08-11 04:33:25,2019-08-11 04:37:17,0.9448438287,0.7549601793
2642,2019-08-11 04:42:53,2019-08-11 04:46:55,1.0773843527,0.770042181
2642,2019-08-11 04:51:30,2019-08-11 04:55:07,0.9485681056999999,0.7516063451999999
2642,2019-08-11 04:56:45,2019-08-11 04:59:50,0.8401269912999999,0.5649204254
2642,2019-08-11 05:05:33,2019-08-11 05:08:59,0.9341497420999999,0.6266901493
2643,2019-08-11 05:28:45,2019-08-11 05:30:52,0.4324275407,0.3451342583
2643,2019-08-11 05:36:28,2019-08-11 05:40:08,0.8448726833,0.7348112464
2643,2019-08-11 05:44:07,2019-08-11 05:47:14,0.7277641295999999,0.5645670891
2643,2019-08-11 05:58:44,2019-08-11 06:01:35,0.6636576653,0.5134574175
2644,2019-08-11 06:58:33,2019-08-11 07:01:26,0.6693691611,0.5518154502
2644,2019-08-11 07:04:41,2019-08-11 07:06:42,0.4690608978,0.35796248909999995
2645,2019-08-11 07:34:59,2019-08-11 07:37:31,0.4941916415,0.45563095810000004
2645,2019-08-11 07:42:12,2019-08-11 07:45:45,0.7014754713,0.6940375865
2645,2019-08-11 07:48:41,2019-08-11 07:52:19,0.9357998370999999,0.6996635199
2645,2019-08-11 08:00:51,2019-08-11 08:03:52,0.7682380676,0.5853503942
2646,2019-08-11 08:29:51,2019-08-11 08:32:24,0.5235124961,0.3936216831
2646,2019-08-11 08:36:18,2019-08-11 08:40:07,0.9719200134,0.7990245819
2646,2019-08-11 08:43:02,2019-08-11 08:45:08,0.5967729092,0.3889955282
2646,2019-08-11 08:47:32,2019-08-11 08:54:17,1.9643936157,1.1733537912
2646,2019-08-11 08:57:19,2019-08-11 09:01:38,1.2459826469,0.7311959267
2646,2019-08-11 09:03:22,2019-08-11 09:04:57,0.4156880379,0.27245998379999997
2647,2019-08-11 10:33:26,2019-08-11 10:36:14,0.5777132249,0.45172446969999996
2647,2019-08-11 10:38:56,2019-08-11 10:42:31,0.741278708,0.5787282288000001
2647,2019-08-11 10:46:24,2019-08-11 10:49:06,0.7130594254000001,0.479659915
2647,2019-08-11 10:57:11,2019-08-11 11:00:08,0.7843062878,0.535323143
2647,2019-08-11 11:14:16,2019-08-11 11:17:59,0.9860033989,0.6788437366
2647,2019-08-11 11:21:02,2019-08-11 11:22:07,0.2921559811,0.19879460329999998
2648,2019-08-11 11:27:49,2019-08-11 11:30:43,0.5767524089,0.41493356229999995
2648,2019-08-11 11:32:58,2019-08-11 11:35:01,0.5233031511,0.3610148728
2648,2019-08-11 11:47:11,2019-08-11 11:48:13,0.2727402449,0.18146055940000003
2648,2019-08-11 11:50:38,2019-08-11 11:52:57,0.6254012585000001,0.4193244576
2648,2019-08-11 12:00:43,2019-08-11 12:01:44,0.2542030811,0.16895115379999998
2648,2019-08-11 12:04:31,2019-08-11 12:06:34,0.5487828255,0.3697805405
2648,2019-08-11 12:15:54,2019-08-11 12:16:41,0.2054204941,0.1417057514
2649,2019-08-11 12:31:57,2019-08-11 12:34:33,0.5167750882,0.43189337850000004
2649,2019-08-11 12:37:34,2019-08-11 12:41:36,1.1536237597,0.7381109595
2649,2019-08-11 12:44:41,2019-08-11 12:49:53,1.3908740281999998,0.9628157615999999
2649,2019-08-11 13:02:33,2019-08-11 13:05:54,0.8922660351,0.6236310005
2649,2019-08-11 13:10:46,2019-08-11 13:11:56,0.3082911968,0.2188882828
2649,2019-08-11 13:18:26,2019-08-11 13:19:04,0.1525025368,0.1086237431
2649,2019-08-11 13:21:48,2019-08-11 13:23:28,0.4205231667,0.30187106129999997
2650,2019-08-11 13:35:30,2019-08-11 13:38:27,0.7589110501,0.5761533976
2650,2019-08-11 13:42:30,2019-08-11 13:45:06,0.7028797269,0.4276026487
2650,2019-08-11 13:45:44,2019-08-11 13:48:59,0.9259707928,0.5513253212
2650,2019-08-11 13:54:49,2019-08-11 13:56:24,0.4070494175,0.2708637714
2651,2019-08-11 14:08:37,2019-08-11 14:10:54,0.4643546882,0.3609483242
2651,2019-08-11 14:15:47,2019-08-11 14:19:57,1.043466568,0.8581414520999999
2651,2019-08-11 14:22:41,2019-08-11 14:25:09,0.6390321255,0.47991347310000004
2651,2019-08-11 14:34:26,2019-08-11 14:37:16,0.7409915923999999,0.5192228556
2652,2019-08-11 14:46:34,2019-08-11 14:48:22,0.46778024310000005,0.3462961614
2652,2019-08-11 14:51:30,2019-08-11 14:52:41,0.3052925467,0.21924397350000002
2652,2019-08-11 14:53:18,2019-08-11 14:56:12,0.8419205545999999,0.48808699850000004
2652,2019-08-11 14:57:25,2019-08-11 15:01:39,1.2361770868000002,0.7306370735
2652,2019-08-11 15:04:33,2019-08-11 15:06:29,0.5731940269,0.3300528526
2652,2019-08-11 15:10:45,2019-08-11 15:13:03,0.5886421204,0.3862709999
2653,2019-08-11 15:29:21,2019-08-11 15:31:51,0.5089648347,0.34057697649999996
2653,2019-08-11 15:35:16,2019-08-11 15:38:20,0.6078358293,0.4558441639
2653,2019-08-11 15:41:53,2019-08-11 15:43:06,0.2378667593,0.16954654460000002
2653,2019-08-11 15:45:24,2019-08-11 15:46:48,0.3042144775,0.2071073055
2653,2019-08-11 15:51:13,2019-08-11 15:52:04,0.1896346807,0.1296494007
2653,2019-08-11 15:52:52,2019-08-11 15:54:16,0.315340519,0.2113142014
2653,2019-08-11 15:55:48,2019-08-11 15:57:19,0.3446667194,0.2308074236
2654,2019-08-11 16:08:20,2019-08-11 16:10:34,0.4492938079,0.3059869409
2654,2019-08-11 16:14:47,2019-08-11 16:16:52,0.40499663350000004,0.3066330254
2654,2019-08-11 16:34:31,2019-08-11 16:35:01,0.0917693973,0.0669352412
2655,2019-08-11 17:11:06,2019-08-11 17:13:42,0.5135648292,0.39680996539999996
2655,2019-08-11 17:17:14,2019-08-11 17:19:31,0.41477811340000004,0.3914358318
2655,2019-08-11 17:36:01,2019-08-11 17:36:19,0.0549355149,0.050892353099999996
2655,2019-08-11 17:36:53,2019-08-11 17:38:33,0.3271893859,0.3151835799
2656,2019-08-11 18:27:42,2019-08-11 18:29:35,0.38203136390000003,0.2476489395
2656,2019-08-11 18:33:24,2019-08-11 18:36:21,0.6506266892,0.531024009
2656,2019-08-11 18:39:05,2019-08-11 18:42:13,0.7282543182,0.49925386909999997
2656,2019-08-11 18:44:30,2019-08-11 18:48:22,0.8894581795000001,0.5841259956
2656,2019-08-11 19:08:38,2019-08-11 19:09:41,0.24013199899999998,0.1611581594
2656,2019-08-11 19:11:17,2019-08-11 19:14:17,0.6783424318000001,0.44908282159999996
2656,2019-08-11 19:24:57,2019-08-11 19:26:17,0.2942160964,0.2244160175
2656,2019-08-11 19:28:39,2019-08-11 19:32:39,0.9291721581999999,0.620516479
2657,2019-08-11 20:35:39,2019-08-11 20:37:20,0.343469439,0.2259080559
2657,2019-08-11 20:40:57,2019-08-11 20:43:59,0.6861522496,0.4636934847
2657,2019-08-11 20:44:43,2019-08-11 20:47:22,0.614872098,0.38974547390000003
2657,2019-08-11 20:49:50,2019-08-11 20:50:42,0.2139509916,0.1275650263
2657,2019-08-11 20:51:42,2019-08-11 20:54:38,0.7553418875,0.46962642670000004
2657,2019-08-11 20:55:49,2019-08-11 20:59:23,0.9133090973000001,0.5612256527
2657,2019-08-11 21:01:35,2019-08-11 21:03:15,0.43666625020000005,0.2674262524
2657,2019-08-11 21:05:29,2019-08-11 21:06:54,0.3661227226,0.22737741469999997
2658,2019-08-11 21:15:36,2019-08-11 21:17:29,0.3726208775,0.2875629365
2658,2019-08-11 21:18:51,2019-08-11 21:21:47,0.6153343022,0.46670058369999995
2658,2019-08-11 21:26:12,2019-08-11 21:28:27,0.5239689946,0.4873194098
2658,2019-08-11 21:29:50,2019-08-11 21:30:54,0.2371683121,0.2475624084
2659,2019-08-11 21:39:00,2019-08-11 21:41:25,0.48683184469999996,0.3420193493
2659,2019-08-11 21:44:57,2019-08-11 21:48:21,0.6844778656999999,0.4732179642
2659,2019-08-11 22:01:09,2019-08-11 22:03:00,0.4264737368,0.27825284
2659,2019-08-11 22:04:36,2019-08-11 22:08:30,0.9654895067,0.6175075769
2659,2019-08-11 22:10:13,2019-08-11 22:12:01,0.4685587883,0.2895568609
2660,2019-08-11 23:08:44,2019-08-11 23:10:38,0.3772724426,0.3031588793
2660,2019-08-11 23:33:10,2019-08-11 23:36:39,0.6484288573,0.6580385268
2660,2019-08-11 23:40:36,2019-08-11 23:47:03,1.3009468317,1.4543244838999998
2660,2019-08-11 23:51:01,2019-08-11 23:53:36,0.5985484123,0.515134573
2660,2019-08-11 23:58:10,2019-08-11 23:59:56,0.4116575718,0.342331171
2661,2019-08-12 00:17:28,2019-08-12 00:19:51,0.4844148283,0.43484908340000006
2661,2019-08-12 00:24:06,2019-08-12 00:30:19,1.2752525806000001,1.1262169182
2661,2019-08-12 00:54:01,2019-08-12 00:55:50,0.3704798222,0.3219013214
2661,2019-08-12 00:58:27,2019-08-12 01:03:22,1.1247425079,0.9485257864
2661,2019-08-12 01:05:58,2019-08-12 01:07:35,0.37516641619999996,0.31937003140000003
2661,2019-08-12 01:14:14,2019-08-12 01:15:32,0.2804217339,0.2494239807
2662,2019-08-12 01:28:56,2019-08-12 01:30:56,0.4019723286,0.3785927594
2662,2019-08-12 01:33:15,2019-08-12 01:35:19,0.42990762,0.3492583632
2662,2019-08-12 01:37:03,2019-08-12 01:39:05,0.3912044168,0.33190524579999997
2662,2019-08-12 01:40:35,2019-08-12 01:41:44,0.225455761,0.1713708639
2662,2019-08-12 01:42:39,2019-08-12 01:44:07,0.31732690329999996,0.2509946823
2662,2019-08-12 01:52:09,2019-08-12 01:53:46,0.3607873917,0.29244971280000004
2663,2019-08-12 02:02:56,2019-08-12 02:05:08,0.4431356526,0.3287861049
2663,2019-08-12 02:10:42,2019-08-12 02:14:10,0.7409730554,0.568648994
2663,2019-08-12 02:18:07,2019-08-12 02:20:33,0.5369079113,0.3893393278
2663,2019-08-12 02:27:25,2019-08-12 02:31:37,0.9659763575,0.8541067839
2663,2019-08-12 02:37:42,2019-08-12 02:38:54,0.2768619061,0.21778702739999997
2664,2019-08-12 02:46:09,2019-08-12 02:48:24,0.44336683909999997,0.334423542
2664,2019-08-12 02:52:47,2019-08-12 02:57:10,0.9993282259,0.6651650071
2664,2019-08-12 02:58:10,2019-08-12 03:01:13,0.5979473591,0.596680522
2664,2019-08-12 03:03:49,2019-08-12 03:07:33,0.7661166191,0.8523221016
2664,2019-08-12 03:08:49,2019-08-12 03:11:22,0.5429198742,0.5655202866
2665,2019-08-12 03:24:20,2019-08-12 03:26:36,0.4385509297,0.36056926850000004
2665,2019-08-12 03:28:07,2019-08-12 03:31:14,0.6654127538,0.49184867740000004
2665,2019-08-12 03:31:51,2019-08-12 03:34:47,0.679928422,0.4422870874
2666,2019-08-12 03:49:07,2019-08-12 03:51:13,0.41341957619999997,0.3107077479
2666,2019-08-12 03:52:49,2019-08-12 03:57:15,0.9148702025,0.9572440981999999
2666,2019-08-12 04:00:59,2019-08-12 04:02:18,0.29451024530000003,0.2668180466
2666,2019-08-12 04:06:25,2019-08-12 04:09:31,0.6267982721,0.7580429315999999
2667,2019-08-12 04:16:25,2019-08-12 04:18:29,0.4269330944,0.3333505988
2667,2019-08-12 04:20:43,2019-08-12 04:23:49,0.6967197656999999,0.5523248613
2667,2019-08-12 04:28:35,2019-08-12 04:31:08,0.5984284878,0.4444662929
2667,2019-08-12 04:35:36,2019-08-12 04:36:35,0.23307442670000003,0.171125412
2668,2019-08-12 04:50:48,2019-08-12 04:53:24,0.5752310473,0.418383956
2668,2019-08-12 04:54:16,2019-08-12 04:59:49,1.2764440179,0.9724172056
2668,2019-08-12 05:00:28,2019-08-12 05:03:54,0.8494318724,0.6474170685
2668,2019-08-12 05:05:18,2019-08-12 05:06:32,0.3126785755,0.2235643864
2669,2019-08-12 05:15:05,2019-08-12 05:17:22,0.46231756009999997,0.4195409417
2669,2019-08-12 05:18:26,2019-08-12 05:23:34,0.9857745469,1.1518454254000001
2669,2019-08-12 05:29:23,2019-08-12 05:31:06,0.3699725866,0.36794137950000005
2670,2019-08-12 05:39:11,2019-08-12 05:41:57,0.5635256596,0.4163779914
2670,2019-08-12 05:43:18,2019-08-12 05:47:48,0.9253827929,0.7593413889
2670,2019-08-12 05:52:01,2019-08-12 05:55:05,0.5950388907999999,0.4994138479
2670,2019-08-12 05:58:41,2019-08-12 05:59:33,0.15928792949999998,0.1433894634
2670,2019-08-12 06:01:18,2019-08-12 06:02:01,0.1376745701,0.11570310589999999
2671,2019-08-12 06:32:04,2019-08-12 06:34:17,0.45385442810000004,0.3811664879
2671,2019-08-12 06:35:18,2019-08-12 06:43:01,2.0046726763,1.5388404131
2671,2019-08-12 06:44:43,2019-08-12 06:49:54,1.3487186432,0.911345005
2671,2019-08-12 06:51:02,2019-08-12 06:56:09,1.3718678950999998,0.9239392281000001
2671,2019-08-12 06:58:01,2019-08-12 06:58:30,0.1149764061,0.07893204690000001
2672,2019-08-12 07:05:13,2019-08-12 07:08:16,0.5879314914,0.4861718416
2672,2019-08-12 07:10:58,2019-08-12 07:17:07,1.3741528988,0.9584561288
2672,2019-08-12 07:20:12,2019-08-12 07:23:45,0.7779226303,0.527767539
2672,2019-08-12 07:25:10,2019-08-12 07:27:09,0.4474048615,0.2993761301
2672,2019-08-12 07:34:05,2019-08-12 07:37:02,0.6617593764999999,0.4265034199
2673,2019-08-12 07:53:33,2019-08-12 07:57:18,0.7349522734999999,0.57203722
2673,2019-08-12 07:59:58,2019-08-12 08:02:54,0.7206237315999999,0.5048504471999999
2673,2019-08-12 08:37:56,2019-08-12 08:39:36,0.33456623550000003,0.2604211569
2674,2019-08-12 09:02:01,2019-08-12 09:05:16,0.6672725325,0.5217336415999999
2674,2019-08-12 09:07:50,2019-08-12 09:13:29,1.4509066939,1.0741841793
2674,2019-08-12 09:28:17,2019-08-12 09:31:24,0.8052279949,0.5520902872
2674,2019-08-12 09:40:13,2019-08-12 09:41:39,0.2894527912,0.2273573875
2675,2019-08-12 09:53:22,2019-08-12 09:56:24,0.6150081444,0.5083491802000001
2675,2019-08-12 09:58:29,2019-08-12 10:06:03,1.9466090202000002,1.4422132372999998
2675,2019-08-12 10:09:24,2019-08-12 10:12:16,0.7128846645,0.5006759167
2675,2019-08-12 10:22:01,2019-08-12 10:24:57,0.8106052288,0.5083666444
2675,2019-08-12 10:28:09,2019-08-12 10:31:36,0.9813519716,0.5905996561
2675,2019-08-12 10:39:06,2019-08-12 10:41:15,0.564491272,0.3712831736
2676,2019-08-12 10:59:30,2019-08-12 11:04:09,1.3192831602,0.8355880379999999
2676,2019-08-12 11:05:11,2019-08-12 11:08:21,0.9062414168999999,0.5431311727
2676,2019-08-12 11:11:44,2019-08-12 11:15:06,0.973690033,0.5753831863000001
2676,2019-08-12 11:16:16,2019-08-12 11:18:10,0.5412652493,0.3166105747
2677,2019-08-12 11:23:35,2019-08-12 11:26:44,0.8192254763,0.6064813137
2677,2019-08-12 11:31:22,2019-08-12 11:36:44,1.4106287956,0.9719545841
2677,2019-08-12 11:38:59,2019-08-12 11:42:45,1.0086970329,0.6668118238
2678,2019-08-12 11:54:29,2019-08-12 11:57:43,0.6253786361,0.5611431003
2678,2019-08-12 12:00:49,2019-08-12 12:06:07,1.3767501712,0.9125960469
2678,2019-08-12 12:18:40,2019-08-12 12:22:21,0.9734306334999999,0.6560919285
2679,2019-08-12 12:29:13,2019-08-12 12:32:04,0.5393388682,0.4837765992
2679,2019-08-12 12:34:36,2019-08-12 12:40:08,1.4218408465,1.0997105837
2679,2019-08-12 12:42:17,2019-08-12 12:45:27,0.8429762125,0.5679610968
2679,2019-08-12 12:51:27,2019-08-12 12:53:58,0.6691732407,0.4385156631
2679,2019-08-12 12:55:26,2019-08-12 12:56:44,0.3560369015,0.23414444920000002
2680,2019-08-12 13:07:37,2019-08-12 13:10:11,0.5940379152,0.4486497045
2680,2019-08-12 13:10:56,2019-08-12 13:13:45,0.7938762306999999,0.45277497170000003
2680,2019-08-12 13:16:37,2019-08-12 13:20:36,1.0440199375,0.6635958552000001
2680,2019-08-12 13:27:14,2019-08-12 13:28:52,0.42788672450000004,0.27699625489999996
2681,2019-08-12 13:37:32,2019-08-12 13:39:37,0.41665841979999996,0.32620483640000003
2681,2019-08-12 13:43:07,2019-08-12 13:46:53,0.9354790449,0.7867642343000001
2681,2019-08-12 13:48:20,2019-08-12 13:51:26,0.8179473877,0.5446966887
2681,2019-08-12 13:57:27,2019-08-12 13:58:13,0.19193339350000002,0.1261217594
2682,2019-08-12 14:11:24,2019-08-12 14:13:59,0.5280320869,0.3982382417
2682,2019-08-12 14:18:02,2019-08-12 14:23:43,1.4526657462,1.0686833262
2682,2019-08-12 14:26:47,2019-08-12 14:30:54,1.0874330997,0.7323801517
2682,2019-08-12 14:33:37,2019-08-12 14:35:12,0.4177598953,0.27206444739999996
2684,2019-08-12 14:49:17,2019-08-12 14:51:28,0.4534177519,0.3306347132
2684,2019-08-12 15:04:58,2019-08-12 15:06:46,0.3731347024,0.2808054388
2684,2019-08-12 15:19:07,2019-08-12 15:21:46,0.6263377666,0.4844213128
2684,2019-08-12 15:30:03,2019-08-12 15:32:52,0.7301899195,0.49438500399999996
2684,2019-08-12 15:33:47,2019-08-12 15:35:30,0.4405834675,0.28678584100000004
2685,2019-08-12 15:51:52,2019-08-12 15:54:33,0.5204326257999999,0.39791166780000004
2685,2019-08-12 16:01:16,2019-08-12 16:04:19,0.6747891903000001,0.4993342757
2685,2019-08-12 16:08:31,2019-08-12 16:09:57,0.34621524810000004,0.20508444309999999
