key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1586,2019-06-29 10:43:33,2019-06-29 10:44:51,,,,,,,
1587,2019-06-29 11:12:40,2019-06-29 11:14:43,,,,,,,
1588,2019-06-29 11:48:44,,,,,,,,
1589,2019-06-29 12:15:24,,,,,,,,
1590,2019-06-29 13:06:29,,,,,,,,
1591,2019-06-29 13:51:57,,,,,,,,
1592,2019-06-29 14:46:13,,,,,,,,
1593,2019-06-29 15:39:50,2019-06-29 15:52:39,,,,,,,
1594,2019-06-29 16:27:21,2019-06-29 16:19:38,,,,,,,
1595,2019-06-29 17:29:28,2019-06-29 17:30:39,,,,,,,
1596,2019-06-29 18:11:12,2019-06-29 18:12:55,,,,,,,
1597,2019-06-29 19:14:35,2019-06-29 19:19:02,,,,,,,
1598,2019-06-29 19:47:47,2019-06-29 19:49:21,,,,,,,
1599,2019-06-29 20:27:19,,,,,,,,
1600,2019-06-29 20:55:47,2019-06-29 20:56:03,,,,,,,
1601,2019-06-29 21:28:49,2019-06-29 21:31:11,,,,,,,
1602,2019-06-29 22:26:47,,,,,,,,
1603,2019-06-29 23:28:41,,,,,,,,
1604,2019-06-30 00:29:47,2019-06-30 00:18:26,,,,,,,
1605,2019-06-30 00:56:53,,,,,,,,
1606,2019-06-30 01:44:38,,,,,,,,
1607,2019-06-30 02:26:12,,,,,,,,
1608,2019-06-30 03:14:52,2019-06-30 03:15:52,,,,,,,
1609,2019-06-30 04:08:42,,,,,,,,
1610,2019-06-30 04:47:24,2019-06-30 04:48:27,,,,,,,
1611,2019-06-30 05:19:51,,,,,,,,
1612,2019-06-30 05:50:14,2019-06-30 05:51:23,,,,,,,
1613,2019-06-30 06:33:59,,,,,,,,
1614,2019-06-30 06:56:10,2019-06-30 06:58:02,,,,,,,
1615,2019-06-30 07:36:16,2019-06-30 07:36:17,,,,,,,
1616,2019-06-30 09:22:48,2019-06-30 09:24:48,,,,,,,
1617,2019-06-30 10:08:01,,,,,,,,
1618,2019-06-30 10:32:37,2019-06-30 10:34:35,,,,,,,
1619,2019-06-30 11:09:09,2019-06-30 11:21:02,,,,,,,
1620,2019-06-30 11:46:53,2019-06-30 11:46:55,,,,,,,
1621,2019-06-30 12:30:47,2019-06-30 12:33:25,,,,,,,
1622,2019-06-30 13:09:58,2019-06-30 13:13:30,,,,,,,
1623,2019-06-30 13:57:45,2019-06-30 14:03:47,,,,,,,
1624,2019-06-30 14:38:56,,,,,,,,
1625,2019-06-30 15:16:21,2019-06-30 15:19:05,,,,,,,
1626,2019-06-30 15:46:24,2019-06-30 15:43:58,,,,,,,
1627,2019-06-30 16:44:42,,,,,,,,
1628,2019-06-30 17:10:24,,,,,,,,
1629,2019-06-30 17:58:20,,,,,,,,
1630,2019-06-30 18:33:21,2019-06-30 18:34:21,,,,,,,
1631,2019-06-30 19:07:39,2019-06-30 19:09:02,,,,,,,
1632,2019-06-30 20:03:41,,,,,,,,
1633,2019-06-30 20:26:50,2019-06-30 20:30:21,,,,,,,
1634,2019-06-30 20:57:23,2019-06-30 21:00:06,,,,,,,
1635,2019-06-30 21:28:12,,,,,,,,
1636,2019-06-30 22:07:14,2019-06-30 22:08:12,,,,,,,
1637,2019-06-30 22:44:57,2019-06-30 22:46:27,,,,,,,
1638,2019-06-30 23:33:52,2019-06-30 23:36:14,,,,,,,
1639,2019-07-01 00:09:38,2019-07-01 00:13:08,,,,,,,
1640,2019-07-01 00:56:56,2019-07-01 00:58:53,,,,,,,
1641,2019-07-01 01:41:53,,,,,,,,
1642,2019-07-01 02:42:40,2019-07-01 02:43:24,,,,,,,
1643,2019-07-01 03:32:05,,,,,,,,
1644,2019-07-01 04:36:59,,,,,,,,
1645,2019-07-01 05:31:41,,,,,,,,
1647,2019-07-01 06:54:40,,,,,,,,
1648,2019-07-01 07:31:00,,,,,,,,
1649,2019-07-01 08:17:35,,,,,,,,
1650,2019-07-01 09:00:36,,,,,,,,
1651,2019-07-01 09:59:09,,,,,,,,
1652,2019-07-01 11:04:05,,,,,,,,
1653,2019-07-01 12:46:36,,,,,,,,
1654,2019-07-01 13:31:58,2019-07-01 13:32:53,,,,,,,
1655,2019-07-01 14:05:53,2019-07-01 14:08:03,,,,,,,
1656,2019-07-01 14:42:54,,,,,,,,
1657,2019-07-01 15:18:55,2019-07-01 15:20:41,,,,,,,
1658,2019-07-01 15:55:35,,,,,,,,
1659,2019-07-01 16:30:21,,,,,,,,
1660,2019-07-01 16:57:12,,,,,,,,
1661,2019-07-01 17:28:14,,,,,,,,
1662,2019-07-01 17:58:21,,,,,,,,
1663,2019-07-01 18:32:27,,,,,,,,
1664,2019-07-01 19:16:41,,,,,,,,
1665,2019-07-01 20:01:58,,,,,,,,
1666,2019-07-01 20:42:47,2019-07-01 20:45:38,,,,,,,
1667,2019-07-01 21:17:38,2019-07-01 21:19:27,,,,,,,
1668,2019-07-01 22:17:19,2019-07-01 22:18:39,,,,,,,
1669,2019-07-01 22:56:04,2019-07-01 22:58:32,,,,,,,
1670,2019-07-01 23:41:26,2019-07-01 23:43:24,,,,,,,
1671,2019-07-02 00:28:18,2019-07-02 00:30:09,,,,,,,
1672,2019-07-02 01:11:09,2019-07-02 01:12:49,,,,,,,
1673,2019-07-02 02:08:39,2019-07-02 02:11:23,,,,,,,
1674,2019-07-02 02:44:17,2019-07-02 02:45:15,,,,,,,
1675,2019-07-02 03:17:48,2019-07-02 03:19:28,,,,,,,
1676,2019-07-02 03:52:35,2019-07-02 03:53:59,,,,,,,
1677,2019-07-02 04:43:06,2019-07-02 04:44:26,,,,,,,
1678,2019-07-02 05:20:20,2019-07-02 05:21:49,,,,,,,2019-07-02 05:22:29
1679,2019-07-02 06:38:10,2019-07-02 06:40:13,,,,,,,2019-07-02 06:41:51
1680,2019-07-02 07:31:33,2019-07-02 07:32:42,,,,,,,
1681,2019-07-02 08:16:27,2019-07-02 08:16:30,,,,,,,2019-07-02 08:17:45
1682,2019-07-02 09:27:41,2019-07-02 09:30:23,,,,,,,
1683,2019-07-02 10:43:57,2019-07-02 10:46:02,,,,,,,
1684,2019-07-02 11:31:01,2019-07-02 11:32:15,,,,,,,
1685,2019-07-02 12:26:28,2019-07-02 12:26:29,,,,,,,2019-07-02 12:29:04
1686,2019-07-02 13:01:47,2019-07-02 13:02:45,,,,,,,2019-07-02 13:04:13
1687,2019-07-02 14:20:08,,,,,,,,
1688,2019-07-02 14:59:08,,,,,,,,
1689,2019-07-02 15:45:22,,,,,,,,
1690,2019-07-02 16:48:13,,,,,,,,
1691,2019-07-02 17:12:26,2019-07-02 17:26:14,,,,,,,
1692,2019-07-02 17:56:57,2019-07-02 17:59:03,,,,,,,
1693,2019-07-02 18:34:19,2019-07-02 18:37:27,,,,,,,
1694,2019-07-02 19:08:21,2019-07-02 19:09:20,,,,,,,
1695,2019-07-02 19:38:28,2019-07-02 19:39:47,,,,,,,
1696,2019-07-02 20:21:32,2019-07-02 20:21:54,,,,,,,
1697,2019-07-02 20:56:08,,,,,,,,
1698,2019-07-02 21:24:08,,,,,,,,
1699,2019-07-02 22:10:23,,,,,,,,
1700,2019-07-02 22:40:34,,,,,,,,
1701,2019-07-02 23:06:01,,,,,,,,
1702,2019-07-02 23:58:14,,,,,,,,
1703,2019-07-03 00:47:23,2019-07-03 01:22:47,,,,,,,
1704,2019-07-03 01:43:08,,,,,,,,
1705,2019-07-03 02:06:32,,,,,,,,
1706,2019-07-03 02:49:26,,,,,,,,
1707,2019-07-03 03:39:25,,,,,,,,
1708,2019-07-03 04:19:26,,,,,,,,
1709,2019-07-03 05:14:03,2019-07-03 05:15:04,,,,,,,
1710,2019-07-03 05:56:36,,,,,,,,
1711,2019-07-03 06:38:44,2019-07-03 06:54:30,,,,,,,
1712,2019-07-03 07:22:56,,,,,,,,
1713,2019-07-03 07:53:19,,,,,,,,
1714,2019-07-03 08:23:55,2019-07-03 08:24:56,,,,,,,
1715,2019-07-03 08:53:58,,,,,,,,
1716,2019-07-03 09:33:33,2019-07-03 09:37:41,,,,,,,
1717,2019-07-03 10:30:16,,,,,,,,
1718,2019-07-03 11:20:37,,,,,,,,
1719,2019-07-03 11:55:17,,,,,,,,
1720,2019-07-03 12:56:50,2019-07-03 13:13:39,,,,,,,
1721,2019-07-03 14:00:35,,,,,,,,
1722,2019-07-03 14:40:03,2019-07-03 14:41:46,,,,,,,
1723,2019-07-03 15:25:28,2019-07-03 15:26:57,,,,,,,
1724,2019-07-03 16:04:56,2019-07-03 16:06:54,,,,,,,
1725,2019-07-03 16:52:15,,,,,,,,
1726,2019-07-03 17:46:59,,,,,,,,
1727,2019-07-03 18:32:04,,,,,,,,
1728,2019-07-03 19:28:59,,,,,,,,
1729,2019-07-03 20:34:23,,,,,,,,
1730,2019-07-03 21:30:20,,,,,,,,
1731,2019-07-03 21:59:47,,,,,,,,
1732,2019-07-03 22:21:21,,,,,,,,
1733,2019-07-03 23:01:11,,,,,,,,
1734,2019-07-03 23:24:04,,,,,,,,
1735,2019-07-04 00:01:30,,,,,,,,
1736,2019-07-04 00:25:54,,,,,,,,
1737,2019-07-04 00:49:51,,,,,,,,
1738,2019-07-04 01:16:15,,,,,,,,
1739,2019-07-04 01:44:54,,,,,,,,
1740,2019-07-04 02:23:47,,,,,,,,
1741,2019-07-04 02:53:36,,,,,,,,
1742,2019-07-04 03:40:23,,,,,,,,
1749,2019-07-04 09:06:25,2019-07-04 09:09:27,,,,,,,
1750,2019-07-04 09:40:39,,,,,,,,
1751,2019-07-04 10:36:13,,,,,,,,
1752,2019-07-04 16:33:45,,,,,,,,
1753,2019-07-04 17:18:27,,,,,,,,
1754,2019-07-04 18:01:22,,,,,,,,
1755,2019-07-04 19:20:22,2019-07-04 19:41:36,,,,,,,
1756,2019-07-04 20:42:41,2019-07-04 20:46:15,,,,,,,
1757,2019-07-04 22:00:48,2019-07-04 22:03:49,,,,,,,
1759,2019-07-04 23:42:26,2019-07-04 23:43:31,,,,,,,
1760,2019-07-05 01:15:37,2019-07-05 02:05:06,,,,,,,
1761,2019-07-05 01:52:22,2019-07-05 01:53:34,,,,,,,
1762,2019-07-05 03:01:47,2019-07-05 03:12:18,,,,,,,
1763,2019-07-05 03:36:06,,,,,,,,
1764,2019-07-05 04:14:27,,,,,,,,
1765,2019-07-05 04:51:04,2019-07-05 04:52:24,,,,,,,
1766,2019-07-05 05:18:43,2019-07-05 05:31:51,,,,,,,
1767,2019-07-05 06:13:30,,,,,,,,
1768,2019-07-05 06:31:35,2019-07-05 06:33:19,,,,,,,
1769,2019-07-05 07:02:11,2019-07-05 07:12:50,,,,,,,
1770,2019-07-05 07:49:44,,,,,,,,
1771,2019-07-05 08:18:26,,,,,,,,
1772,2019-07-05 08:59:34,,,,,,,,
1773,2019-07-05 09:34:06,2019-07-05 09:35:18,,,,,,,
1774,2019-07-05 10:26:19,,,,,,,,
1775,2019-07-05 10:47:08,,,,,,,,
1776,2019-07-05 11:32:39,,,,,,,,
1777,2019-07-05 12:06:26,,,,,,,,
1778,2019-07-05 12:40:19,,,,,,,,
1779,2019-07-05 13:05:33,,,,,,,,
1780,2019-07-05 14:09:38,,,,,,,,
1781,2019-07-05 14:42:45,,,,,,,,
1782,2019-07-05 15:17:22,,,,,,,,
1783,2019-07-05 15:47:12,2019-07-05 15:47:15,,,,,,,
1784,2019-07-05 16:26:11,,,,,,,,
1785,2019-07-05 16:55:59,2019-07-05 16:56:03,,,,,,,
1786,2019-07-05 17:24:48,2019-07-05 17:27:15,,,,,,2019-07-05 17:34:22,
1787,2019-07-05 19:41:16,2019-07-05 19:41:35,,,,,,,
1788,2019-07-05 21:40:33,2019-07-05 21:54:08,,,,,,,
1789,2019-07-05 22:25:12,,,,,,,,
1790,2019-07-05 22:57:03,,,,,,,,
1791,2019-07-05 23:26:05,,,,,,,,
1792,2019-07-06 00:11:44,,,,,,,,
1793,2019-07-06 00:52:33,,,,,,,,
1794,2019-07-06 02:34:36,,,,,,,,
1795,2019-07-06 03:13:59,,,,,,,,
1796,2019-07-06 03:45:00,,,,,,,,
1797,2019-07-06 04:36:07,,,,,,,,
1798,2019-07-06 05:15:25,,,,,,,,
1799,2019-07-06 05:56:06,,,,,,,,
1800,2019-07-06 06:37:42,,,,,,,,
1801,2019-07-06 07:22:27,,,,,,,,
1802,2019-07-06 08:23:05,,,,,,,,
1803,2019-07-06 09:41:52,,,,,,,,
1804,2019-07-06 10:44:28,,,,,,,,
1805,2019-07-06 11:40:21,,,,,,,,
1806,2019-07-06 13:42:22,,,,,,,,
1807,2019-07-06 14:24:41,,,,,,,,
1808,2019-07-06 15:06:08,,,,,,,,
1809,2019-07-06 16:49:19,,,,,,,,
1810,2019-07-06 17:29:15,,,,,,,,
1811,2019-07-06 18:22:32,,,,,,,,
1812,2019-07-06 19:14:00,,,,,,,,
1813,2019-07-06 19:50:08,,,,,,,,
1814,2019-07-06 20:36:19,,,,,,,,
1815,2019-07-06 21:31:12,,,,,,,,
1816,2019-07-06 22:35:16,,,,,,,,
1819,2019-07-07 01:05:48,,,,,,,,
1820,2019-07-07 01:52:13,,,,,,,,
1821,2019-07-07 03:21:46,2019-07-07 03:40:20,,,,,,,
1822,2019-07-07 04:27:18,2019-07-07 04:28:21,,,,,,,
1823,2019-07-07 04:58:12,,,,,,,,
1824,2019-07-07 05:49:43,,,,,,,,
1825,2019-07-07 06:22:47,,,,,,,,
1826,2019-07-07 06:58:41,,,,,,,,
1827,2019-07-07 07:43:20,,,,,,,,
1828,2019-07-07 08:57:46,,,,,,,,
1829,2019-07-07 10:39:57,,,,,,,,
1830,2019-07-07 11:35:12,2019-07-07 11:55:41,,,,,,,
1831,2019-07-07 12:16:16,2019-07-07 12:18:06,,,,,,,
1832,2019-07-07 12:42:24,2019-07-07 12:44:07,,,,,,,
1833,2019-07-07 13:13:49,2019-07-07 13:28:33,,,,,,,
1834,2019-07-07 13:52:15,2019-07-07 13:53:41,,,,,,,
1835,2019-07-07 14:18:34,2019-07-07 14:19:42,,,,,,,
1837,2019-07-07 15:38:07,,,,,,,,
1838,2019-07-07 16:47:21,,,,,,,,
1839,2019-07-07 18:14:50,2019-07-07 18:20:06,2019-07-07 18:33:17,,,,,,
1840,2019-07-07 18:59:35,2019-07-07 19:12:45,2019-07-07 19:25:35,,,,,,
1841,2019-07-07 19:52:21,2019-07-07 19:56:52,2019-07-07 20:16:17,,,,,,
1842,2019-07-07 20:47:44,,,,,,,,
1843,2019-07-07 21:19:28,,,,,,,,
1844,2019-07-07 22:01:15,2019-07-07 22:04:32,,,,,,,
1845,2019-07-07 22:54:43,,,,,,,,
1846,2019-07-07 23:31:56,,,,,,,,
1847,2019-07-08 00:10:55,2019-07-08 00:13:15,,,,,,,
1848,2019-07-08 01:01:19,2019-07-08 01:03:34,,,,,,,
1849,2019-07-08 01:40:55,,,,,,,,
1850,2019-07-08 02:14:08,,,,,,,,
1851,2019-07-08 02:47:13,,,,,,,,
1852,2019-07-08 03:23:27,,,,,,,,
1853,2019-07-08 04:02:22,,,,,,,,
1854,2019-07-08 05:03:55,2019-07-08 05:04:23,,,,,,,
1855,2019-07-08 06:16:43,,,,,,,,
1856,2019-07-08 06:54:21,,,,,,,,
1857,2019-07-08 08:09:52,,,,,,,,
1858,2019-07-08 08:35:32,2019-07-08 08:36:18,,,,,,,
1859,2019-07-08 09:14:55,,,,,,,,
1860,2019-07-08 09:33:32,,,,,,,,
1861,2019-07-08 10:16:28,,,,,,,,
1862,2019-07-08 11:08:03,2019-07-08 11:33:05,,,,,,,
1863,2019-07-08 11:50:53,2019-07-08 11:53:39,,,,,,,
1864,2019-07-08 12:48:27,2019-07-08 13:03:24,,,,,,,
1865,2019-07-08 14:08:27,2019-07-08 14:09:24,,,,,,,
1866,2019-07-08 14:41:29,2019-07-08 14:59:28,,,,,,,
1867,2019-07-08 16:22:45,2019-07-08 16:26:19,,,,,,,
1868,2019-07-08 17:02:57,2019-07-08 17:00:20,2019-07-08 17:20:59,,,,,,
1869,2019-07-08 17:57:48,,2019-07-08 18:12:51,,,,,,
1870,2019-07-08 18:41:31,2019-07-08 18:41:32,,,,,,,
1871,2019-07-08 19:53:39,2019-07-08 20:19:46,,,,,,,
1872,2019-07-08 20:49:20,,,,,,,,
1873,2019-07-08 22:00:47,,,,,,,,
1874,2019-07-08 22:58:48,,,,,,,,
1875,2019-07-08 23:51:27,2019-07-09 00:05:38,,,,,,,
1876,2019-07-09 00:30:29,2019-07-09 00:30:58,,,,,,,
1877,2019-07-09 01:19:55,2019-07-09 01:21:34,,,,,,,
1878,2019-07-09 01:40:10,,,,,,,,
1879,2019-07-09 03:14:14,,,,,,,,
1880,2019-07-09 06:04:15,,,,,,,,
1881,2019-07-09 07:19:29,,,,,,,,
1882,2019-07-09 08:24:52,,,,,,,,
1883,2019-07-09 09:51:31,,,,,,,,
1884,2019-07-09 10:52:19,,,,,,,,
1885,2019-07-09 12:02:33,,,,,,,,
1886,2019-07-09 12:40:29,,,,,,,,
1887,2019-07-09 13:40:41,,,,,,,,
1888,2019-07-09 14:38:47,,,,,,,,
1889,2019-07-09 15:17:47,,,,,,,,
1890,2019-07-09 16:27:46,,,,,,,,
1891,2019-07-09 17:22:17,,,,,,,,
1892,2019-07-09 18:41:16,,,,,,,,
1893,2019-07-09 19:26:52,,,,,,,,
1894,2019-07-09 20:05:02,,,,,,,,
1895,2019-07-09 20:29:36,,,,,,,,
1896,2019-07-09 21:04:42,,,,,,,,
1897,2019-07-09 21:51:02,,,,,,,,
1898,2019-07-09 23:29:55,,,,,,,,
1899,2019-07-10 00:54:12,,,,,,,,
1900,2019-07-14 23:21:38,2019-07-14 23:21:57,,,,,,,
1901,2019-07-15 03:11:14,2019-07-15 03:12:43,,,,,,,
1902,2019-07-15 04:27:10,,,,,,,,
1903,2019-07-15 05:05:08,,,,,,,,
1904,2019-07-15 05:59:41,,,,,,,,
1905,2019-07-15 07:23:20,,,,,,,,
1906,2019-07-15 08:33:14,,,,,,,,
1907,2019-07-15 09:39:32,,,,,,,,
1908,2019-07-15 11:48:25,,,,,,,,
1909,2019-07-15 12:37:59,2019-07-15 12:38:50,,,,,,,
1910,2019-07-15 14:12:35,,,,,,,,
1911,2019-07-15 13:44:55,,,,,,,,
1912,2019-07-15 15:32:43,,,,,,,,
1913,2019-07-15 16:35:02,,,,,,,,
1914,2019-07-15 18:38:17,,,,,,,,
1915,2019-07-15 20:09:47,2019-07-15 20:22:58,2019-07-15 20:37:37,,,,,,
1916,2019-07-15 21:23:33,2019-07-15 21:50:10,2019-07-15 22:01:36,,,,,,
1917,2019-07-15 21:55:10,,2019-07-15 22:46:29,,,,,,
1918,2019-07-15 22:43:25,,,,,,,,
1919,2019-07-15 23:30:52,2019-07-15 23:31:44,,,,,,,
1920,2019-07-16 00:37:39,,,,,,,,
1921,2019-07-16 01:53:10,,,,,,,,
1922,2019-07-16 02:43:17,,,,,,,,
1923,2019-07-16 04:11:59,2019-07-16 04:59:46,,,,,,,
1924,2019-07-16 04:47:54,2019-07-16 04:48:42,,,,,,,
1925,2019-07-16 06:19:39,,,,,,,,
1926,2019-07-16 07:19:14,,,,,,,,
1927,2019-07-16 08:53:17,2019-07-16 09:07:27,,,,,,,
1928,2019-07-16 09:44:53,2019-07-16 09:59:30,,,,,,,
1929,2019-07-16 10:33:43,,,,,,,,
1930,2019-07-16 11:09:12,,,,,,,,
1931,2019-07-16 11:55:30,,,,,,,,
1932,2019-07-16 12:55:00,2019-07-16 13:11:17,,,,,,,
1933,2019-07-16 13:56:58,,,,,,,,
1934,2019-07-16 15:08:48,,,,,,,,
1935,2019-07-16 16:08:38,,,,,,,,
1936,2019-07-16 17:03:46,,,,,,,,
1937,2019-07-16 18:08:40,,,,,,,,
1938,2019-07-16 19:26:21,,,,,,,,
1939,2019-07-16 20:50:01,,,,,,,,
1940,2019-07-16 22:35:58,2019-07-16 22:37:13,,,,,,,
1941,2019-07-17 00:47:04,,,,,,,,
1942,2019-07-17 02:14:53,,,,,,,,
1943,2019-07-17 05:02:42,,,,,,,,
1944,2019-07-17 06:00:49,2019-07-17 06:03:13,,,,,,,
1945,2019-07-17 07:12:47,,,2019-07-17 07:15:28,,,,,
1947,2019-07-17 08:05:24,,,,,,,,
1948,2019-07-17 11:21:50,,,2019-07-17 11:25:32,,,,,
1949,2019-07-17 12:10:59,,,,,,,,
1950,2019-07-17 13:24:13,,,,,,,,
1951,2019-07-17 15:06:51,,,,,,,,
1952,2019-07-17 16:30:13,,2019-07-17 16:25:00,,,,,,
1953,2019-07-17 17:01:16,,,,,,,,
1954,2019-07-17 18:17:05,2019-07-17 18:28:55,,,,,,,
1955,2019-07-17 19:18:26,2019-07-17 19:19:56,,,,,,,
1956,2019-07-17 19:56:16,2019-07-17 19:57:26,,,,,,,
1957,2019-07-17 20:28:47,2019-07-17 20:29:55,,,,,,,
1958,2019-07-17 21:31:02,2019-07-17 21:33:10,2019-07-17 21:35:47,,,,,,
1959,2019-07-17 23:16:24,2019-07-17 23:18:13,,,,,,,
1960,2019-07-18 03:10:00,,,,,,,,
1961,2019-07-18 06:00:54,,,,,,,,
1962,2019-07-18 06:55:47,,,,,,,,
1963,2019-07-18 07:43:42,,,,,,,,
1964,2019-07-18 09:03:03,,,,,,,,
1965,2019-07-18 09:35:46,2019-07-18 09:51:59,,,,,,,
1966,2019-07-18 11:12:42,,,,,,,,
1967,2019-07-18 12:08:47,2019-07-18 12:11:37,,,,,,,
1968,2019-07-18 12:54:33,,,,,,,,
1969,2019-07-18 13:36:02,2019-07-18 13:39:06,,,,,,,
1970,2019-07-18 13:57:28,,,,,,,,
1971,2019-07-18 14:49:07,,,,,,,,
1972,2019-07-18 15:46:13,2019-07-18 15:48:09,,,,,,,
1973,2019-07-18 16:12:53,,,,,,,,
1974,2019-07-18 16:34:05,2019-07-18 16:35:27,,,,,,,
1975,2019-07-18 17:08:01,2019-07-18 16:57:02,,,,,,2019-07-18 17:36:23,
1976,2019-07-18 18:33:26,2019-07-18 18:44:38,,,,,,2019-07-18 18:58:07,
1980,2019-07-18 21:38:29,,,,,,,,
1981,2019-07-18 23:12:04,,,,,,,,
1982,2019-07-19 01:03:05,2019-07-19 01:04:25,,,,,,,
1983,2019-07-19 02:26:30,,,,,,,,
1984,2019-07-19 03:25:57,,,,,,,,
1985,2019-07-19 03:59:54,,,,,,,,
1986,2019-07-19 05:10:27,,,,,,,,
1987,2019-07-19 06:34:23,,,,,,,,
1988,2019-07-19 07:26:35,,,,,,,,
1989,2019-07-19 08:11:53,,,,,,,,
1990,2019-07-19 09:05:33,2019-07-19 09:14:17,,,,,,,
1991,2019-07-19 09:53:21,,,,,,,,
1992,2019-07-19 10:25:42,,,,,,,,
1993,2019-07-19 12:17:17,,,,,,,,
1994,2019-07-19 13:11:07,2019-07-19 13:14:20,,,,,,,
1995,2019-07-19 14:20:21,2019-07-19 14:33:46,,,,,,,
1996,2019-07-19 15:11:14,,,,,,,,
1997,2019-07-19 16:29:06,,,,,,,,
1998,2019-07-19 17:29:04,,,,,,,,
1999,2019-07-19 18:20:12,,,,,,,,
2000,2019-07-19 19:10:13,2019-07-19 19:11:04,,,,,,,
2001,2019-07-19 20:42:55,,,,,,,,
2002,2019-07-19 21:42:28,2019-07-19 21:43:41,,,,,,,
2003,2019-07-19 22:56:07,,,,,,,,
2004,2019-07-20 00:17:47,,,,,,,,
2005,2019-07-20 01:07:26,,,,,,,,
2006,2019-07-20 01:59:10,,,,,,,,
2007,2019-07-20 03:38:01,2019-07-20 03:53:41,,,,,,,
2008,2019-07-20 04:44:18,,,,,,,,
2009,2019-07-20 05:31:40,,,,,,,,
2011,2019-07-20 07:18:36,,,,,,,,
2012,2019-07-20 08:16:23,,,,,,,,
2013,2019-07-20 08:51:45,2019-07-20 08:52:52,,,,,,,
2014,2019-07-20 09:26:44,2019-07-20 09:27:15,,,,,,,
2015,2019-07-20 10:06:39,2019-07-20 10:09:16,,,,,,,
2016,2019-07-20 10:37:06,,,,,,,,
2017,2019-07-20 11:12:45,2019-07-20 11:13:35,,,,,,,
2018,2019-07-20 12:12:31,2019-07-20 11:58:14,,,,,,,
2019,2019-07-20 12:54:07,,,,,,,,
2020,2019-07-20 13:59:12,2019-07-20 14:01:20,,,,,,,
2021,2019-07-20 14:59:06,2019-07-20 15:01:24,,,,,,,
2022,2019-07-20 15:36:39,,,,,,,,
2023,,2019-07-20 16:16:11,,,,,,,
2024,2019-07-20 16:51:23,,,,,,,,
2025,2019-07-20 17:29:02,2019-07-20 17:29:51,,,,,,,
2026,2019-07-20 18:06:45,,,,,,,,
2027,2019-07-20 18:48:17,2019-07-20 18:38:34,,,,,,,
2028,2019-07-20 19:37:00,2019-07-20 19:39:17,,,,,,,
2029,2019-07-20 20:29:34,,,,,,,,
2030,2019-07-20 21:02:47,,,,,,,,
2032,2019-07-20 22:12:00,,,,,,,,
2033,2019-07-20 23:20:27,2019-07-20 23:21:53,,,,,,,
2034,2019-07-21 00:26:41,,,,,,,,
2035,2019-07-21 01:49:41,2019-07-21 01:51:09,,,,,,,
2036,2019-07-21 03:07:42,2019-07-21 03:19:17,,,,,,,
2037,2019-07-21 03:41:33,,,,,,,,
2038,2019-07-21 04:21:19,2019-07-21 04:23:16,,,,,,,
2039,2019-07-21 04:47:07,,,,,,,,
2040,2019-07-21 05:26:37,2019-07-21 05:27:55,,,,,,,
2041,2019-07-21 06:03:16,2019-07-21 06:04:16,,,,,,,
2042,2019-07-21 06:41:08,,,,,,,,
2044,2019-07-21 07:57:49,,,,,,,,
2045,2019-07-21 08:27:47,,,,,,,,
2046,2019-07-21 10:22:17,,,,,,,,
2047,2019-07-21 11:09:34,,,,,,,,
2048,2019-07-21 11:48:03,2019-07-21 11:58:39,,,,,,,
2049,2019-07-21 12:42:23,,,,,,,,
2050,2019-07-21 13:17:47,2019-07-21 13:34:07,,,,,,,
2051,2019-07-21 14:16:15,,,,,,,,
2052,2019-07-21 15:11:16,,,,,,,,
2053,2019-07-21 15:41:57,,,,,,,,
2054,2019-07-21 16:21:47,2019-07-21 16:22:54,,,,,,,
2055,2019-07-21 17:04:59,,,,,,,,
2056,2019-07-21 17:44:03,2019-07-21 18:02:05,,,,,,,
2057,2019-07-21 18:16:47,,,,,,,,
2058,2019-07-21 18:52:02,2019-07-21 18:53:41,,,,,,,
2059,2019-07-21 19:26:52,,,,,,,,
2060,2019-07-21 20:27:48,,,,,,,,
2061,2019-07-21 21:21:00,,,,,,,,
2062,2019-07-21 22:35:55,,,,,,,,
2063,2019-07-21 23:23:42,,,,,,,,
2064,2019-07-22 00:16:42,,,,,,,,
2065,2019-07-22 01:03:29,,,,,,,,
2066,2019-07-22 01:57:20,,,,,,,,
2067,2019-07-22 03:07:43,,,,,,,,
2068,2019-07-22 05:16:43,2019-07-22 05:17:23,,,,,,,
2069,2019-07-22 06:17:52,,,,,,,,
2070,2019-07-22 06:55:02,2019-07-22 06:56:18,,,,,,,
2071,2019-07-22 07:37:02,,,,,,,,
2072,2019-07-22 08:11:02,2019-07-22 08:11:35,,,,,,,
2073,2019-07-22 08:50:04,2019-07-22 08:50:37,,,,,,,
2074,2019-07-22 09:21:13,,,,,,,,
2075,2019-07-22 09:57:05,,,,,,,,
2076,2019-07-22 10:35:49,,,,,,,,
2077,2019-07-22 11:04:30,,,,,,,,
2078,2019-07-22 11:44:00,,,,,,,,
2079,2019-07-22 12:13:03,2019-07-22 12:14:26,,,,,,,
2080,2019-07-22 12:55:56,2019-07-22 12:57:18,,,,,,,
2081,2019-07-22 13:30:17,2019-07-22 13:31:37,,,,,,,
2082,2019-07-22 14:01:27,2019-07-22 14:03:04,,,,,,,
2083,2019-07-22 14:38:14,,,,,,,,
