key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2534,,,2019-08-07 05:17:06,,,2019-08-07 05:32:36,,,,,2019-08-07 05:32:36,,,2019-08-07 05:13:40,
2535,,,,,,2019-08-07 05:53:06,,,,,,2019-08-07 05:48:12,,2019-08-07 05:48:12,2019-08-07 05:48:12
2536,,,,,,2019-08-07 06:26:20,,,,,,,,,
2537,,,,,,2019-08-07 07:05:06,,,,,,,,,
2538,,,2019-08-07 08:32:03,,,,,,,,,2019-08-07 08:09:36,,2019-08-07 08:09:36,
2539,,,2019-08-07 09:04:25,,,,,,,,,2019-08-07 08:59:28,,2019-08-07 08:59:28,2019-08-07 08:59:28
2540,,,2019-08-07 10:44:23,,,2019-08-07 10:54:09,,,,,,2019-08-07 10:38:57,,2019-08-07 10:38:57,2019-08-07 10:38:57
2541,,,,,,2019-08-07 11:18:49,,,,,2019-08-07 11:18:49,,,2019-08-07 11:13:08,2019-08-07 11:13:08
2542,,,,,,2019-08-07 11:57:51,,,,,,,,2019-08-07 11:51:47,2019-08-07 11:51:47
2543,,,,,,2019-08-07 15:52:16,,,,,2019-08-07 15:52:16,,,2019-08-07 15:33:29,
2544,,,2019-08-07 16:48:49,,,,,,,,,2019-08-07 16:28:46,,2019-08-07 16:28:47,2019-08-07 16:28:46
2545,,,2019-08-07 17:26:41,,,,,,,,,2019-08-07 17:19:44,,2019-08-07 17:19:44,2019-08-07 17:19:44
2546,,,2019-08-07 18:07:49,,,2019-08-07 18:07:49,,,,,2019-08-07 18:07:49,2019-08-07 18:01:43,,2019-08-07 18:01:43,2019-08-07 18:01:43
2547,,,2019-08-07 19:20:46,,,2019-08-07 19:20:45,,,,,2019-08-07 19:20:45,2019-08-07 19:12:58,,2019-08-07 19:12:58,2019-08-07 19:12:58
2548,,,2019-08-07 20:09:07,,,,,,,,,2019-08-07 19:58:09,,2019-08-07 19:58:09,2019-08-07 19:58:09
2549,,,2019-08-07 20:46:31,,,,,,,,,2019-08-07 20:43:08,,2019-08-07 20:43:08,2019-08-07 20:43:08
2550,,,,,,,,,,,,2019-08-07 21:09:29,,2019-08-07 21:09:29,2019-08-07 21:09:29
2551,,,2019-08-07 21:45:47,,,,,,,,,2019-08-07 21:39:39,,2019-08-07 21:39:39,2019-08-07 21:39:39
2552,,,2019-08-07 22:47:05,,,,,,,,2019-08-07 22:47:05,2019-08-07 22:30:23,,2019-08-07 22:30:23,2019-08-07 22:30:23
2553,,,2019-08-07 23:26:03,,,,,,,,,2019-08-07 23:20:57,,2019-08-07 23:20:57,2019-08-07 23:20:57
2554,,,2019-08-08 00:35:34,,,,,,,,,2019-08-08 00:18:37,,2019-08-08 00:18:37,2019-08-08 00:18:37
2555,,,2019-08-08 01:49:21,,,,,,,,,2019-08-08 01:20:52,,2019-08-08 01:20:52,2019-08-08 01:20:52
2556,,,,,,,,,,,,2019-08-08 02:15:25,,2019-08-08 02:15:25,2019-08-08 02:15:25
2557,,,,,,,,,,,,2019-08-08 03:34:49,,2019-08-08 03:34:50,2019-08-08 03:34:49
2558,2019-08-08 04:30:02,,,,,,,,,,,2019-08-08 04:24:19,,2019-08-08 04:24:19,2019-08-08 04:24:19
2559,,,,,,,,,,,,2019-08-08 05:06:59,,2019-08-08 05:06:59,2019-08-08 05:06:59
2560,,,2019-08-08 06:38:59,,,,,,,,,2019-08-08 06:02:57,,2019-08-08 06:02:57,2019-08-08 06:02:57
2561,,,,2019-08-08 07:55:24,,,,,,,,2019-08-08 07:38:24,,2019-08-08 07:38:24,2019-08-08 07:38:24
2562,2019-08-08 08:44:52,2019-08-08 08:44:52,,2019-08-08 08:44:52,2019-08-08 08:44:52,,2019-08-08 08:46:28,,,,,,,,
2563,2019-08-08 09:34:53,2019-08-08 09:34:53,,2019-08-08 09:34:53,2019-08-08 09:34:53,,2019-08-08 09:38:06,,,,,,,,
2564,2019-08-08 10:16:41,2019-08-08 10:16:41,,2019-08-08 10:16:41,2019-08-08 10:16:41,,2019-08-08 10:27:58,,,,,,,,
2565,2019-08-08 11:08:58,2019-08-08 11:08:58,,2019-08-08 11:08:58,2019-08-08 11:08:58,,2019-08-08 11:21:17,,,,,,,,
2566,2019-08-08 11:51:23,2019-08-08 11:51:23,,2019-08-08 11:51:23,2019-08-08 11:51:23,,2019-08-08 12:03:38,,,,,,,,
2567,2019-08-08 14:33:22,2019-08-08 14:33:22,,,,,2019-08-08 14:45:03,,,,,,,,
2568,2019-08-08 15:21:12,2019-08-08 15:21:12,,2019-08-08 16:45:54,2019-08-08 15:21:12,,,,,,,,,,
2569,2019-08-08 16:12:17,2019-08-08 16:12:17,,,2019-08-08 16:12:17,,2019-08-08 16:25:14,,,,,,,,
2570,2019-08-08 17:16:39,2019-08-08 17:34:38,,2019-08-08 17:34:38,2019-08-08 18:02:03,,2019-08-08 17:34:38,,,,,2019-08-08 17:03:39,,,
2571,,,,,,2019-08-08 19:29:01,,,,,,,,2019-08-08 19:21:13,
2572,,,2019-08-08 20:29:05,,,2019-08-08 20:29:05,,,,,2019-08-08 20:43:02,2019-08-08 20:13:16,,2019-08-08 20:13:16,2019-08-08 20:13:16
2573,,,,2019-08-08 21:17:45,,,,,,,,2019-08-08 21:11:04,,2019-08-08 21:11:04,2019-08-08 21:11:04
2574,,,,2019-08-08 22:02:23,,,,,,,,2019-08-08 21:54:06,,2019-08-08 21:54:06,2019-08-08 21:54:06
2575,,,2019-08-08 22:44:51,,,,,,,,,,,2019-08-08 22:32:11,
2576,,,2019-08-08 23:47:00,,,2019-08-08 23:47:00,,,,,2019-08-08 23:47:00,2019-08-08 23:29:09,,2019-08-08 23:29:09,
2577,,,2019-08-09 01:06:27,,,,,,,,,2019-08-09 00:59:44,,2019-08-09 00:59:44,
2578,,,,,,,,,,,2019-08-09 02:10:02,2019-08-09 01:59:58,,2019-08-09 01:59:58,2019-08-09 01:59:58
2579,,,,,,,,,,,2019-08-09 03:08:05,2019-08-09 02:44:17,,2019-08-09 02:44:17,
2580,,,,,,,,,,,2019-08-09 03:55:11,2019-08-09 03:47:26,,2019-08-09 03:47:26,2019-08-09 03:47:26
2581,,,2019-08-09 04:38:26,,,2019-08-09 04:38:26,,,,,2019-08-09 04:38:26,2019-08-09 04:29:08,,2019-08-09 04:29:08,2019-08-09 04:29:08
2582,,,,2019-08-09 04:58:06,,,,,,,,,,,
2583,,,,,,,,,,,,2019-08-09 05:29:04,,2019-08-09 05:29:04,2019-08-09 05:29:03
2584,,,2019-08-09 06:17:57,2019-08-09 06:17:57,,,,,,,,2019-08-09 06:07:16,,2019-08-09 06:07:16,2019-08-09 06:07:16
2585,,,2019-08-09 07:01:45,,,,,,,,,2019-08-09 06:54:25,,2019-08-09 06:54:25,2019-08-09 06:54:25
2586,,,2019-08-09 07:49:09,,,,,,,,,,,,
2587,,,2019-08-09 08:21:42,2019-08-09 08:21:42,,,,,,,,2019-08-09 08:06:37,,2019-08-09 08:06:37,2019-08-09 08:06:37
2588,,,2019-08-09 08:49:50,,,,,,,,,2019-08-09 08:44:49,,2019-08-09 08:44:49,2019-08-09 08:44:49
2589,,,2019-08-09 09:25:42,2019-08-09 09:35:49,,,,,,,,2019-08-09 09:16:49,,2019-08-09 09:16:49,2019-08-09 09:16:48
2590,,,2019-08-09 10:04:13,2019-08-09 10:04:13,,,,,,,,,,2019-08-09 09:54:57,
2591,2019-08-09 10:21:56,,,,,2019-08-09 10:27:02,,,,,,2019-08-09 10:21:56,,2019-08-09 10:21:56,2019-08-09 10:21:56
2592,,,,,,2019-08-09 11:25:41,,,,,,,,2019-08-09 11:18:13,
2593,2019-08-09 13:03:28,,,,,2019-08-09 13:06:09,,,,,,,,2019-08-09 12:53:26,
2594,,,,,,2019-08-09 13:58:06,,,,,,2019-08-09 13:52:58,,2019-08-09 13:52:58,2019-08-09 13:52:58
2596,,,,,,2019-08-09 14:39:52,,,,,2019-08-09 14:39:52,2019-08-09 14:35:20,,2019-08-09 14:35:20,2019-08-09 14:35:20
2597,2019-08-09 15:17:06,,,,,2019-08-09 15:18:53,,,,,,,,2019-08-09 15:13:53,
2598,,,,,,2019-08-09 15:55:07,,,,,,,,2019-08-09 15:49:28,
2601,,,2019-08-09 17:26:16,,,,,,,,,,,2019-08-09 17:20:17,2019-08-09 17:20:17
2602,,,2019-08-09 18:06:04,,,,,,,,,2019-08-09 17:56:01,,2019-08-09 17:56:01,2019-08-09 17:56:01
2603,,,,,,,,,,,,2019-08-09 18:31:07,,2019-08-09 18:31:07,2019-08-09 18:31:07
2604,,,2019-08-09 19:37:21,,,,,,,,,2019-08-09 19:17:52,,2019-08-09 19:17:52,2019-08-09 19:17:52
2605,,,,,,2019-08-09 20:23:44,,,,,2019-08-09 20:23:44,,,2019-08-09 20:13:38,
2606,2019-08-09 21:34:10,,2019-08-09 21:36:07,,,2019-08-09 21:36:06,,,,,,2019-08-09 21:19:52,,2019-08-09 21:19:52,
2607,2019-08-09 22:29:33,,,,,,,,,,,2019-08-09 22:25:44,,2019-08-09 22:25:44,
2609,2019-08-10 00:20:44,,,,,2019-08-10 00:28:29,,,,,2019-08-10 00:28:29,2019-08-10 00:15:05,,2019-08-10 00:15:06,2019-08-10 00:15:05
2610,,,2019-08-10 01:32:21,,,,,,,,,2019-08-10 00:51:08,,2019-08-10 00:51:08,2019-08-10 00:51:08
2611,,,,,,,,,,,,2019-08-10 01:59:56,,2019-08-10 01:59:56,
2612,,,2019-08-10 02:42:50,,,,,,,,,2019-08-10 02:34:40,,2019-08-10 02:34:40,2019-08-10 02:34:40
2613,,,2019-08-10 03:49:40,2019-08-10 03:35:38,,,,,,,,2019-08-10 03:24:04,,2019-08-10 03:24:04,2019-08-10 03:24:04
2614,,,,2019-08-10 04:36:22,,,,,,,,2019-08-10 04:30:35,,2019-08-10 04:30:35,2019-08-10 04:30:35
2615,,,,2019-08-10 05:08:23,,,,,,,,2019-08-10 05:00:39,,2019-08-10 05:00:39,2019-08-10 05:00:39
2616,,,,,,,,,,2019-08-10 05:43:25,,2019-08-10 05:36:00,,2019-08-10 05:36:00,2019-08-10 05:36:00
2617,,,2019-08-10 06:14:18,,,,,,,2019-08-10 06:14:18,,,,,
2618,,,,2019-08-10 07:01:59,,,,,,2019-08-10 07:01:59,,2019-08-10 06:46:39,,2019-08-10 06:46:39,2019-08-10 06:46:39
2619,,,,2019-08-10 07:56:15,,,,,,2019-08-10 07:56:15,,2019-08-10 07:44:47,,2019-08-10 07:44:47,2019-08-10 07:44:47
2620,,,,2019-08-10 08:23:37,,,,,,,,2019-08-10 08:15:26,,2019-08-10 08:15:27,2019-08-10 08:15:26
2621,,,,2019-08-10 08:41:43,,,,,,,,,,,
2622,,,2019-08-10 09:21:32,,,2019-08-10 09:21:32,,,,,2019-08-10 09:34:24,,,2019-08-10 09:11:58,
2623,,,,,,2019-08-10 10:53:15,,,,,2019-08-10 10:53:15,2019-08-10 10:48:04,,2019-08-10 10:48:04,2019-08-10 10:48:04
2624,,,,,,,,,,,,2019-08-10 11:41:18,,2019-08-10 11:41:18,
2626,,,,,,,,,,,,,,2019-08-10 12:38:58,
2627,,,,,,,,,,,,,,2019-08-10 13:17:41,
2629,,,,,,,,,,,,,,2019-08-10 14:32:14,
2630,,,,,,,,,,,,2019-08-10 16:14:31,,2019-08-10 16:14:31,2019-08-10 16:14:31
2631,,,2019-08-10 17:38:07,,,2019-08-10 17:21:47,,,,,,2019-08-10 17:14:38,,2019-08-10 17:14:38,2019-08-10 17:14:38
2632,,,2019-08-10 19:15:20,,,2019-08-10 19:05:05,,,,,,,,2019-08-10 18:57:30,2019-08-10 18:57:30
2633,,,2019-08-10 20:22:34,,,2019-08-10 20:10:21,,,,,,2019-08-10 20:00:46,,2019-08-10 20:00:46,2019-08-10 20:00:46
2634,,,2019-08-10 21:24:01,,,2019-08-10 21:06:15,,,,,,,,2019-08-10 20:59:14,
2635,,,2019-08-10 22:03:39,,,2019-08-10 21:51:40,,,,,,2019-08-10 21:46:06,,2019-08-10 21:46:06,2019-08-10 21:46:06
2636,,,2019-08-10 22:43:10,,,2019-08-10 22:31:40,,,,,,,,2019-08-10 22:25:08,2019-08-10 22:25:08
2637,,,2019-08-10 23:28:12,,,2019-08-10 23:28:12,,,,,,,,2019-08-10 23:10:48,
2638,,,2019-08-11 00:26:10,,,,,,,,,,,2019-08-11 00:08:25,
2639,,,,,,,,,,2019-08-11 01:46:20,,2019-08-11 01:39:01,,2019-08-11 01:39:01,2019-08-11 01:39:01
2640,,,,2019-08-11 02:34:23,,,,,,,,2019-08-11 02:29:09,,2019-08-11 02:29:09,2019-08-11 02:29:09
2641,,,2019-08-11 03:20:17,2019-08-11 03:20:17,,,,,,,,2019-08-11 03:11:45,,2019-08-11 03:11:45,2019-08-11 03:11:45
2642,,,2019-08-11 04:42:00,,,,,,,,,2019-08-11 04:33:08,,2019-08-11 04:33:08,2019-08-11 04:33:08
2643,,,,2019-08-11 06:00:45,,,,,,,,2019-08-11 05:36:17,,2019-08-11 05:36:18,2019-08-11 05:36:17
2644,,,2019-08-11 07:04:04,,,,,,,,,,,2019-08-11 06:59:03,
2645,,,2019-08-11 07:48:40,2019-08-11 07:48:40,,,,,,,,2019-08-11 07:43:17,,2019-08-11 07:43:18,2019-08-11 07:43:17
2646,,,2019-08-11 08:47:40,2019-08-11 08:47:40,,,,,,,,2019-08-11 08:38:05,,2019-08-11 08:38:05,2019-08-11 08:38:05
2647,,,2019-08-11 10:56:38,,,,,,2019-08-11 11:12:43,,,,,2019-08-11 10:39:39,
2648,,,2019-08-11 11:49:39,,,,,,2019-08-11 12:13:43,,,,,2019-08-11 11:33:27,
2649,,,2019-08-11 12:56:04,,,,,,2019-08-11 13:20:19,,,,,2019-08-11 12:38:12,
2650,,,2019-08-11 13:41:31,2019-08-11 13:52:56,,,,,2019-08-11 13:54:18,,,,,2019-08-11 13:36:34,
2651,,,2019-08-11 14:22:38,,,,,,2019-08-11 14:33:19,,,,,2019-08-11 14:16:32,
2652,,,2019-08-11 14:51:42,,,,,,2019-08-11 15:09:33,,,,,2019-08-11 14:47:37,
2653,,,,,,,,,,,,,,2019-08-11 15:36:03,
2654,,,,,,2019-08-11 16:35:59,,,,,,,,2019-08-11 16:15:31,2019-08-11 16:15:31
2655,,,,,,2019-08-11 17:37:39,,,,,2019-08-11 17:25:23,,,2019-08-11 17:17:57,
2656,,,,,,2019-08-11 18:39:13,,,,,2019-08-11 18:39:13,2019-08-11 18:34:14,,2019-08-11 18:34:14,2019-08-11 18:34:14
2657,,,,,,2019-08-11 20:50:47,,,,,,,,2019-08-11 20:41:39,
2658,,,2019-08-11 21:24:55,,,,,,,,,,,2019-08-11 21:20:49,
2659,,,,,,2019-08-11 21:57:27,,,,,,,,2019-08-11 21:45:32,2019-08-11 21:45:32
2660,,,,,,,,,,,,2019-08-11 23:34:50,,2019-08-11 23:34:50,2019-08-11 23:34:50
2661,,,,,,2019-08-12 00:59:44,,,,,,2019-08-12 00:25:37,,2019-08-12 00:25:37,2019-08-12 00:25:37
2662,,,2019-08-12 01:40:44,,,2019-08-12 01:53:24,,,,,,,,2019-08-12 01:34:36,
2663,,,2019-08-12 02:18:12,,,2019-08-12 02:33:17,,,,,,2019-08-12 02:12:18,,2019-08-12 02:12:18,2019-08-12 02:12:18
2664,,,2019-08-12 02:59:22,,,2019-08-12 03:08:46,,,,,,,,2019-08-12 02:56:00,2019-08-12 02:56:00
2665,,,,,,2019-08-12 03:33:09,,,,,,,,2019-08-12 03:29:56,
2666,,,,,,2019-08-12 03:59:17,,,,,2019-08-12 03:59:17,2019-08-12 03:55:47,,2019-08-12 03:55:47,2019-08-12 03:55:47
2667,,,,,,2019-08-12 04:35:33,,,,,,,,2019-08-12 04:23:21,2019-08-12 04:23:21
2668,,,,,,2019-08-12 05:01:41,,,,,2019-08-12 05:01:41,2019-08-12 04:58:11,,2019-08-12 04:58:11,2019-08-12 04:58:11
2669,,,,,,,,,,,,2019-08-12 05:22:08,,2019-08-12 05:22:08,2019-08-12 05:22:08
2670,,,,,,2019-08-12 05:49:49,,,,,,,,2019-08-12 05:45:40,
2671,,,,,,2019-08-12 06:44:47,,,,,2019-08-12 06:44:47,2019-08-12 06:38:15,,,2019-08-12 06:38:15
2672,,,,,,2019-08-12 07:23:29,,,,,2019-08-12 07:21:46,,,2019-08-12 07:13:54,
2673,,,,,,2019-08-12 08:08:12,,,,,,,,2019-08-12 08:00:49,
2674,,,,,,2019-08-12 09:16:13,,,,,2019-08-12 09:29:10,,,2019-08-12 09:08:25,
2675,,,2019-08-12 10:09:10,,2019-08-12 10:09:10,,,,,,,2019-08-12 10:01:39,,2019-08-12 10:01:39,2019-08-12 10:01:39
2676,,,2019-08-12 11:11:12,,2019-08-12 11:11:12,,,,,,,,,2019-08-12 11:00:59,
2677,,,2019-08-12 11:31:20,,2019-08-12 11:31:20,,,,,,,2019-08-12 11:24:53,,2019-08-12 11:24:53,2019-08-12 11:24:53
2678,,,2019-08-12 12:00:10,,,,,,,,,2019-08-12 11:56:01,,2019-08-12 11:56:01,2019-08-12 11:56:01
2679,,,,,,2019-08-12 12:41:54,,,,,2019-08-12 12:41:54,2019-08-12 12:36:45,,2019-08-12 12:36:45,2019-08-12 12:36:45
2680,,,2019-08-12 13:15:46,,,,,,,,,2019-08-12 13:09:09,,2019-08-12 13:09:09,2019-08-12 13:09:09
2681,,,2019-08-12 13:55:57,,,,,,,,,2019-08-12 13:44:48,,2019-08-12 13:44:48,2019-08-12 13:44:48
2682,,,2019-08-12 14:26:24,,,,,,,,,2019-08-12 14:19:02,,2019-08-12 14:19:02,2019-08-12 14:19:02
2684,,,2019-08-12 15:11:27,,,,,,,,,,,2019-08-12 15:05:34,
2685,,,,2019-08-12 16:07:24,,,,,,,,,,2019-08-12 16:02:22,
2686,,,2019-08-12 16:52:45,2019-08-12 17:07:12,,,,,,,,,,2019-08-12 16:39:48,
2687,,,2019-08-12 17:44:31,,,,,,,,,2019-08-12 17:31:52,,2019-08-12 17:31:52,2019-08-12 17:31:52
2688,,,,,,,,,,,,2019-08-12 18:28:04,,2019-08-12 18:28:04,2019-08-12 18:28:04
2689,,,,,,,,,,,,2019-08-12 19:29:50,,2019-08-12 19:29:50,2019-08-12 19:29:50
2690,,,,,,,,,,,,2019-08-12 20:12:28,,2019-08-12 20:12:28,2019-08-12 20:12:28
2691,,,,,,,,,,,,2019-08-12 20:37:30,,2019-08-12 20:37:30,2019-08-12 20:37:29
2692,,,2019-08-12 21:28:37,,,,,,,,,2019-08-12 21:21:29,,2019-08-12 21:21:29,2019-08-12 21:21:29
2693,,,2019-08-12 22:08:11,,,,,,,,,2019-08-12 22:01:08,,2019-08-12 22:01:08,2019-08-12 22:01:08
2694,,,,,,,,,,,,2019-08-12 22:34:40,,2019-08-12 22:34:40,2019-08-12 22:34:40
2695,,,,,,,,,,,,2019-08-12 23:10:26,,2019-08-12 23:10:26,2019-08-12 23:10:26
2696,,,,,,,,,,,,2019-08-12 23:38:12,,2019-08-12 23:38:12,2019-08-12 23:38:12
2697,,,2019-08-13 00:42:45,,,,,,,,,2019-08-13 00:38:15,,2019-08-13 00:38:15,2019-08-13 00:38:15
2698,,,,,,,,,,,,2019-08-13 03:26:44,,2019-08-13 03:26:44,2019-08-13 03:26:44
2699,,,2019-08-13 04:57:47,,,,,,,,,,,,
2700,,,2019-08-13 05:57:26,,,,,,,,,2019-08-13 05:34:25,,2019-08-13 05:34:25,2019-08-13 05:34:25
2701,,,2019-08-13 06:26:59,,,,,,,,,2019-08-13 06:15:55,,2019-08-13 06:15:55,2019-08-13 06:15:55
2702,,,2019-08-13 07:12:32,,,,,,,,,,,2019-08-13 07:07:27,
2703,,,,,,,,,,,,2019-08-13 07:37:26,,2019-08-13 07:37:26,2019-08-13 07:37:26
2704,,,2019-08-13 08:19:57,,,,,,,,,,,2019-08-13 08:12:39,
2705,,,2019-08-13 09:08:47,,,,,,,,,2019-08-13 09:00:01,,2019-08-13 09:00:01,2019-08-13 09:00:00
2706,,,2019-08-13 09:45:47,,,,,,,,,2019-08-13 09:38:11,,2019-08-13 09:38:11,
2707,,,2019-08-13 10:42:43,,,,,,,,2019-08-13 10:42:43,2019-08-13 10:36:13,,2019-08-13 10:36:13,2019-08-13 10:36:13
2708,,,2019-08-13 11:13:09,,,,,,,,,2019-08-13 11:01:52,,2019-08-13 11:01:52,2019-08-13 11:01:52
2709,,,2019-08-13 11:59:45,,,,,,,,,2019-08-13 11:51:58,,2019-08-13 11:51:58,2019-08-13 11:51:58
2710,,,2019-08-13 12:55:39,,,,,,,,,2019-08-13 12:26:37,,2019-08-13 12:26:37,2019-08-13 12:26:37
2711,,,2019-08-13 13:22:26,,,,,,,,,2019-08-13 13:14:30,,2019-08-13 13:14:30,2019-08-13 13:14:30
2712,,,,,,2019-08-13 14:15:16,,,,,,2019-08-13 14:00:45,,2019-08-13 14:00:45,2019-08-13 14:00:45
2713,,,2019-08-13 15:38:05,,,,,,,,,2019-08-13 15:27:47,,2019-08-13 15:27:47,2019-08-13 15:27:47
2714,,,2019-08-13 16:16:50,,,,,,,,,2019-08-13 16:12:30,,2019-08-13 16:12:30,2019-08-13 16:12:30
2715,,,2019-08-13 17:30:24,,,,,,,,,2019-08-13 17:24:35,,2019-08-13 17:24:35,2019-08-13 17:24:35
2716,,,2019-08-13 18:02:07,,,,,,,,,2019-08-13 17:55:15,,2019-08-13 17:55:15,2019-08-13 17:55:15
2717,,,2019-08-13 18:39:22,,,,,,,,,2019-08-13 18:27:39,,2019-08-13 18:27:39,2019-08-13 18:27:39
2718,,,2019-08-13 19:19:39,,,,,,,,,2019-08-13 19:07:05,,2019-08-13 19:07:05,2019-08-13 19:07:05
2719,,,2019-08-13 19:56:53,,,,,,,,,2019-08-13 19:51:39,,2019-08-13 19:51:39,2019-08-13 19:51:39
2720,,,2019-08-13 20:29:59,,,,,,,,,2019-08-13 20:23:34,,2019-08-13 20:23:34,2019-08-13 20:23:34
2721,,,,,,,,,,,,2019-08-13 21:03:06,,2019-08-13 21:03:06,2019-08-13 21:03:06
2722,,,2019-08-13 21:47:26,,,,,,,,,2019-08-13 21:41:01,,2019-08-13 21:41:01,2019-08-13 21:41:01
2723,,,2019-08-13 22:41:39,,,,,,,,,2019-08-13 22:33:21,,2019-08-13 22:33:21,2019-08-13 22:33:21
2724,,,2019-08-13 23:16:12,,,,,,,,,2019-08-13 23:08:43,,2019-08-13 23:08:43,2019-08-13 23:08:43
2725,,,2019-08-14 00:05:12,,,,,,,,,2019-08-13 23:54:04,,2019-08-13 23:54:04,2019-08-13 23:54:04
2726,,,,,,,,,,,,2019-08-14 00:43:22,,2019-08-14 00:43:22,2019-08-14 00:43:22
2727,,,2019-08-14 01:34:00,,,,,,,,,2019-08-14 01:23:52,,2019-08-14 01:23:52,2019-08-14 01:23:52
2728,,,2019-08-14 02:31:05,,,,,,,,,2019-08-14 02:16:48,,2019-08-14 02:16:48,2019-08-14 02:16:48
2729,,,,,,,,,,,,2019-08-14 03:12:00,,2019-08-14 03:12:00,2019-08-14 03:12:00
2730,,,,2019-08-14 05:00:23,,,,,,,,2019-08-14 04:39:45,,2019-08-14 04:39:45,2019-08-14 04:39:45
2731,,,2019-08-14 06:14:55,,,,,,,,,2019-08-14 06:00:38,,2019-08-14 06:00:38,2019-08-14 06:00:38
2732,2019-08-14 07:37:08,,,2019-08-14 07:43:14,,,,,,,,2019-08-14 07:28:41,,2019-08-14 07:28:41,2019-08-14 07:28:41
2733,,,2019-08-14 08:24:10,,,,,,,,,2019-08-14 08:13:51,,2019-08-14 08:13:51,2019-08-14 08:13:51
2734,,,2019-08-14 09:05:54,2019-08-14 09:05:54,,,,,,,,2019-08-14 08:56:23,,2019-08-14 08:56:23,2019-08-14 08:56:23
2735,,,,2019-08-14 09:34:08,,,,,,,,2019-08-14 09:29:30,,2019-08-14 09:29:30,2019-08-14 09:29:30
2736,,,,2019-08-14 10:10:46,,,,,,,,2019-08-14 10:03:13,,2019-08-14 10:03:13,2019-08-14 10:03:13
2737,,,,,,,,,,,,2019-08-14 18:50:10,,2019-08-14 18:50:10,2019-08-14 18:50:10
2740,,,2019-08-14 21:01:33,,,,,,,,,2019-08-14 20:54:36,,2019-08-14 20:54:37,2019-08-14 20:54:36
2741,,,,,,,,,,,,2019-08-14 21:32:23,,2019-08-14 21:32:23,2019-08-14 21:32:23
2742,,,2019-08-14 22:30:26,,,,,,,,,,,2019-08-14 22:22:51,
2743,,,2019-08-14 23:14:14,,,,,,,,,,,,
2744,,,2019-08-14 23:48:09,,,,,,,,,,,,
2745,,,2019-08-15 00:29:42,,,,,,,,,2019-08-15 00:13:59,,2019-08-15 00:13:59,2019-08-15 00:13:59
2746,,,2019-08-15 01:07:41,,,,,,,,,2019-08-15 00:56:22,,2019-08-15 00:56:22,2019-08-15 00:56:22
2747,,,2019-08-15 02:01:03,,,,,,,,,,,2019-08-15 01:51:55,2019-08-15 01:51:54
2748,,,2019-08-15 02:51:38,2019-08-15 02:51:38,,,,,,,,,,2019-08-15 02:38:27,
2749,,,2019-08-15 03:46:19,,,,,,,,,2019-08-15 03:35:51,,2019-08-15 03:25:25,2019-08-15 03:35:51
2750,,,,2019-08-15 04:17:27,,,,,,,,2019-08-15 04:08:44,,2019-08-15 04:08:44,2019-08-15 04:08:44
2751,,,,2019-08-15 04:55:45,,,,,,,,2019-08-15 04:47:44,,2019-08-15 04:47:44,2019-08-15 04:47:44
2752,,,,,,,,,,,,2019-08-15 05:21:45,,2019-08-15 05:21:45,2019-08-15 05:21:45
2753,,,2019-08-15 06:13:50,,,,,,,,,2019-08-15 06:04:49,,2019-08-15 06:04:49,2019-08-15 06:04:49
2754,,,2019-08-15 06:47:01,,,2019-08-15 06:47:01,,,,,,,,2019-08-15 06:41:42,
2755,,,,,,,,,,,,,,2019-08-15 07:18:57,
2756,,,2019-08-15 08:17:25,,,2019-08-15 08:17:25,,,,,,,,2019-08-15 08:02:24,
2757,,,2019-08-15 09:27:48,,,2019-08-15 09:27:48,,,,,,2019-08-15 09:20:32,,2019-08-15 09:09:28,
2758,,,2019-08-15 10:25:54,,,2019-08-15 10:28:10,,,,,,,,2019-08-15 10:14:49,
2759,,,2019-08-15 11:20:59,,,2019-08-15 11:20:59,,,,,,2019-08-15 11:09:35,,2019-08-15 11:09:35,
2760,,,2019-08-15 12:37:33,,,2019-08-15 12:37:33,,,,,,2019-08-15 12:15:05,,2019-08-15 12:15:05,
2761,,,,2019-08-15 13:20:43,,,,,,,,2019-08-15 13:11:09,,2019-08-15 13:11:09,2019-08-15 13:11:09
2762,,,,,,,,,,,,2019-08-15 14:04:14,,2019-08-15 14:04:14,2019-08-15 14:04:14
2763,,,,,,,,,,,,2019-08-15 14:52:17,,2019-08-15 14:52:17,2019-08-15 14:52:16
2764,2019-08-15 16:17:10,,,,,,,,,,,2019-08-15 16:14:31,,2019-08-15 16:14:31,2019-08-15 16:14:31
2765,2019-08-15 21:06:24,,2019-08-15 21:20:44,2019-08-15 21:09:29,,,,,,,,2019-08-15 21:03:28,,2019-08-15 21:03:28,2019-08-15 21:03:28
2766,,,2019-08-15 21:55:18,,,,,,,,,2019-08-15 21:50:12,,2019-08-15 21:50:12,2019-08-15 21:50:12
2767,,,2019-08-15 22:34:16,,,,,,,2019-08-15 22:34:16,,2019-08-15 22:28:30,,2019-08-15 22:28:30,2019-08-15 22:28:30
2768,,,,2019-08-15 23:28:51,,,,,,,,2019-08-15 23:17:55,,2019-08-15 23:17:55,2019-08-15 23:17:55
